name,sex
['黑雯丽'],['女']
,
['邹东孝'],['男']
,
['王若涵'],['女']
,
['朱铁和'],['男']
,
['钟伟强'],['男']
,
['赵炳锐'],['男']
,
['周业余'],['男']
,
['闫妮'],['女']
,
['文松'],['男']
,
['刘小光'],['男']
,
['焦曼婷'],['女']
,
['仁增卓玛'],['女']
,
['龚子棋'],['男']
,
['尕藏仁青'],['男']
,
['袁硕'],['男']
,
['李华'],['男']
,
['陈天星'],['男']
,
['王昱珩'],['男']
,
['王宏宇'],['男']
,
['谢徽'],['男']
,
['梁文道'],['男']
,
['阿方索·伊尼戈·德伦'],['女']
,
['米科·劳伦特'],['女']
,
['苏·普拉多'],['女']
,
['阿诺德雷·耶斯'],['女']
,
['李宁'],['男']
,
['蒋林伶'],['女']
,
['傅晓'],['男']
,
['罗后杰'],['男']
,
['楼学贤'],['男']
,
['海波'],['男']
,
['田锋'],['男']
,
['赵圆瑗'],['女']
,
['益西兰周'],['男']
,
['霍志刚'],['男']
,
['马有贯'],['男']
,
['毕东林'],['男']
,
['卫永绍'],['男']
,
['张正'],['女']
,
['徐锦江'],['男']
,
['郭冬冬'],['男']
,
['韩山山'],['女']
,
['班玛加'],['男']
,
['魏小欢'],['女']
,
['王耀可'],['女']
,
['孙嘉琪'],['女']
,
['洪爽'],['女']
,
['佴一文'],['女']
,
['崔友斌'],['男']
,
['李世民'],['男']
,
['朱莉'],['女']
,
['王煜'],['男']
,
['王智钧'],['男']
,
['王真儿'],['女']
,
['李书晨'],['男']
,
['孙乐天'],['男']
,
['张珊珊'],['女']
,
['黄炫彰'],['女']
,
['何英伟'],['男']
,
['蔡宇'],['男']
,
['徐卫'],['男']
,
['钟小丹'],['女']
,
['扎克·埃夫隆'],['男']
,
['拉杰·阿晶'],['男']
,
['塞伊拉·沃西'],['女']
,
['托马斯·布罗迪-桑斯特'],['男']
,
['卡雅·斯考达里奥'],['女']
,
['迪伦·奥布莱恩'],['男']
,
['牛宝军'],['男']
,
['周浩东'],['男']
,
['凯文·德·保拉'],['女']
,
['盛一伦'],['男']
,
['郑湫泓'],['女']
,
['骆明劼'],['男']
,
['Chris Niosi'],['女']
,
['于心妍'],['女']
,
['Kristen Day'],['女']
,
['Cassandra Morris'],['女']
,
['查德维克·博斯曼'],['男']
,
['郭京飞'],['男']
,
['喻亢'],['男']
,
['杰克·布莱克'],['男']
,
['瑞恩·柯万腾'],['男']
,
['托比·凯贝尔'],['男']
,
['赵涛'],['女']
,
['孙泽源'],['男']
,
['基努·里维斯'],['男']
,
['彭昱畅'],['男']
,
['项婕如'],['女']
,
['蔡凡熙'],['男']
,
['张宥浩'],['男']
,
['宋威龙'],['男']
,
['秦语'],['女']
,
['田媛'],['女']
,
['时晓飞'],['男']
,
['黄景瑜'],['男']
,
['邓家佳'],['女']
,
['娄艺潇'],['女']
,
['袁弘'],['男']
,
['苏小明'],['女']
,
['田壮壮'],['男']
,
['里兹·阿迈德'],['男']
,
['罗伊·安德森'],['男']
,
['米歇尔·威廉姆斯'],['女']
,
['章宇'],['男']
,
['汤姆·哈迪'],['男']
,
['潘斌龙'],['男']
,
['任素汐'],['女']
,
['陈建斌'],['男']
,
['宁宗元达'],['女']
,
['苏尚卿'],['男']
,
['霍伟樟'],['男']
,
['张镇轩'],['男']
,
['莫伟健'],['男']
,
['鲁霖'],['男']
,
['伊莎贝拉·德鲁蒙德'],['女']
,
['徐记住'],['女']
,
['周洪年'],['男']
,
['杨俊'],['女']
,
['吴红军'],['女']
,
['郭东坡'],['男']
,
['Giacomo Baessato'],['男']
,
['查理·卡里克'],['男']
,
['李凯诗'],['女']
,
['卡米尔·苏利文'],['男']
,
['尼尔迈特'],['男']
,
['吴斌然'],['男']
,
['芭芭拉·蓝妮'],['女']
,
['艾伦·图代克'],['男']
,
['马克·斯特朗'],['男']
,
['卡门·艾乔戈'],['女']
,
['迈克尔·法斯宾德'],['男']
,
['刘小锋'],['男']
,
['王霙'],['男']
,
['姜皓文'],['男']
,
['佟瑞欣'],['男']
,
['王诗槐'],['男']
,
['范·迪塞尔'],['男']
,
['闫薇儿'],['女']
,
['刘小奇'],['男']
,
['市川染五郎'],['男']
,
['达芙妮·基恩'],['女']
,
['布兰顿·思怀兹'],['男']
,
['蔡少芬'],['女']
,
['牧口真幸'],['女']
,
['帕特里克·斯图尔特'],['男']
,
['莫文蔚'],['女']
,
['迭戈·卢纳'],['男']
,
['朱茵'],['女']
,
['菲丽希缇·琼斯'],['女']
,
['张雨绮'],['女']
,
['染谷将太'],['男']
,
['阿娜·瓦格纳'],['女']
,
['马里奥·卡萨斯'],['男']
,
['艾丽·拉特'],['女']
,
['伊恩·格雷'],['男']
,
['释彦能'],['男']
,
['贾琳'],['女']
,
['周斌'],['男']
,
['Ruoxue Wu'],['女']
,
['刘屹尘'],['男']
,
['Yijie Zhao'],['女']
,
['Ruochen Zhao'],['女']
,
['刘鉴'],['男']
,
['丁柳元'],['女']
,
['陶红'],['女']
,
['Amy Diamond'],['女']
,
['亨里克·诺伦'],['男']
,
['桑亚·玛荷塔'],['女']
,
['法缇玛·萨那·纱卡'],['女']
,
['马克西姆·梅米特'],['男']
,
['苗苗'],['女']
,
['沙克希·坦沃'],['女']
,
['杜源'],['男']
,
['郑伟'],['男']
,
['劳拉·哈德克'],['女']
,
['盖尔·加朵'],['女']
,
['安东尼·霍普金斯'],['男']
,
['乔什·杜哈明'],['男']
,
['克里斯·派恩'],['男']
,
['赵毅新'],['男']
,
['丹尼·休斯顿'],['男']
,
['娜仁花'],['女']
,
['李开复'],['男']
,
['胡丹丹'],['女']
,
['吴瑕'],['女']
,
['尤浩然'],['男']
,
['于月仙'],['女']
,
['王大宝'],['男']
,
['李腾飞'],['男']
,
['王轩堃'],['男']
,
['霄飞'],['男']
,
['刘超'],['男']
,
['李部'],['女']
,
['陈俊文'],['男']
,
['安妮卡·哈林'],['女']
,
['劳伦斯·菲什伯恩'],['男']
,
['麦克·辛'],['男']
,
['米歇尔·罗德里格兹'],['女']
,
['盖尔·加西亚·贝纳尔'],['男']
,
['曾梦雪'],['女']
,
['本杰明·布拉特'],['男']
,
['于文文'],['女']
,
['龚超'],['男']
,
['赵霁'],['女']
,
['迈克尔·特瑞威诺'],['男']
,
['张柏芝'],['女']
,
['克利斯汀·哈克'],['男']
,
['阿里耶·埃尔马莱'],['男']
,
['梅丽莎·德里罗'],['女']
,
['康俊龙'],['男']
,
['王晞'],['女']
,
['宋纪成'],['男']
,
['赵祖楠'],['男']
,
['张潮'],['男']
,
['周琳娜'],['女']
,
['康晋荣'],['男']
,
['安泽豪'],['男']
,
['温兆伦'],['男']
,
['连晋'],['男']
,
['玛丽莎·托梅'],['女']
,
['贾梅尔·杜布兹'],['男']
,
['迈克尔·基顿'],['男']
,
['汤姆·赫兰德'],['男']
,
['安东尼·冈萨雷斯'],['男']
,
['杰森·莫玛'],['男']
,
['本·阿弗莱克'],['男']
,
['张之琨'],['男']
,
['Leah Pinsent'],['男']
,
['克雷格·阿诺德'],['男']
,
['李北岳'],['男']
,
['白敬亭'],['男']
,
['肯尼斯·威尔什'],['男']
,
['陈月末'],['男']
,
['吕宇'],['男']
,
['高丽雯'],['女']
,
['潘阳'],['女']
,
['鲁诺'],['男']
,
['欧米·罗斯'],['男']
,
['程博'],['男']
,
['李红陶'],['男']
,
['王薇'],['女']
,
['丁宇辰'],['男']
,
['李岱昆'],['男']
,
['茱莉亚·斯通'],['女']
,
['杰米·福克斯'],['男']
,
['卡梅隆·迪亚兹'],['女']
,
['弗兰克·格里罗'],['男']
,
['菊池心'],['女']
,
['刘岩'],['男']
,
['多米尼克·库珀'],['男']
,
['杉山纪彰'],['男']
,
['崔维斯·费米尔'],['男']
,
['李萍'],['女']
,
['本·福斯特'],['男']
,
['宝拉·巴顿'],['女']
,
['山路和弘'],['男']
,
['冈村明美'],['女']
,
['田中真弓'],['女']
,
['张涵予'],['男']
,
['黛米·洛瓦托'],['女']
,
['曼迪·帕廷金'],['男']
,
['刘洋'],['女']
,
['谭耀文'],['男']
,
['三瓶由布子'],['女']
,
['艾瑞克·斯通斯崔特'],['男']
,
['路易·C·K'],['男']
,
['乔·曼根尼罗'],['男']
,
['Giovanni Ugo'],['女']
,
['Gilberto Antonelli'],['女']
,
['Massimo Sormani'],['女']
,
['李林芸'],['女']
,
['Surip Mawardi'],['女']
,
['许馨文'],['女']
,
['王政'],['男']
,
['Cornelis Gae'],['女']
,
['Thamar Beckx'],['女']
,
['王翊丹'],['女']
,
['张旭洲'],['男']
,
['Tuti Muchtar'],['女']
,
['果靖霖'],['男']
,
['郭晓峰'],['男']
,
['毛孩'],['男']
,
['刘名洋'],['男']
,
['郭鹏'],['男']
,
['孙锡堃'],['男']
,
['Xinyue Shen'],['女']
,
['高曙光'],['男']
,
['李承炫'],['男']
,
['Dongyu Zhang'],['女']
,
['赵毅维'],['男']
,
['徐海为'],['男']
,
['张炜迅'],['男']
,
['康恩赫'],['男']
,
['刘萌萌'],['女']
,
['吕一杰'],['男']
,
['宋颂'],['男']
,
['韩宝凛'],['女']
,
['褚楚'],['女']
,
['张鲁一'],['男']
,
['叶祖新'],['男']
,
['范雨林'],['男']
,
['马克斯·马蒂尼'],['男']
,
['余文乐'],['男']
,
['布丽·拉尔森'],['女']
,
['朱宝意'],['女']
,
['查侬·散顶腾古'],['男']
,
['克里斯·柯林斯'],['男']
,
['曾舜晞'],['男']
,
['约翰·古德曼'],['男']
,
['王俊凯'],['男']
,
['吉姆·斯特吉斯'],['男']
,
['鲍春来'],['男']
,
['尚雯婕'],['女']
,
['乔什·加德'],['男']
,
['齐志'],['男']
,
['耿乐'],['男']
,
['刘家良'],['男']
,
['杰拉德·巴特勒'],['男']
,
['披纳若·苏潘平佑'],['男']
,
['艾玛·沃特森'],['女']
,
['依莎亚·贺苏汪'],['女']
,
['卢克·伊万斯'],['男']
,
['茱蒂蒙·琼查容苏因'],['女']
,
['慕健森'],['男']
,
['姜帝同'],['女']
,
['姜帝丞'],['男']
,
['陈羽凡'],['男']
,
['崔华松'],['男']
,
['胡海泉'],['男']
,
['崔·帕克'],['男']
,
['米瑞·伊诺丝'],['女']
,
['王育臣'],['男']
,
['Martin Butz'],['女']
,
['Emma Jaay'],['女']
,
['Toby Jarman'],['女']
,
['Jesse Jarman'],['女']
,
['佩吉·利普顿'],['女']
,
['J·K·西蒙斯'],['男']
,
['艾玛·斯通'],['女']
,
['高华阳'],['男']
,
['长泽雅美'],['女']
,
['桥本环奈'],['女']
,
['约翰·传奇'],['男']
,
['金晨'],['女']
,
['大张伟'],['男']
,
['菅田将晖'],['男']
,
['哈里·斯泰尔斯'],['男']
,
['侯勇'],['男']
,
['杰克·劳登'],['男']
,
['Christer Christensen'],['男']
,
['汤姆·格林-卡尼'],['男']
,
['Gun Fors'],['男']
,
['史蒂夫·茨恩'],['男']
,
['加布里埃尔·查瓦里亚'],['男']
,
['安迪·瑟金斯'],['男']
,
['菲恩·怀特海德'],['男']
,
['瑞恩·高斯林'],['男']
,
['梁祖仪'],['女']
,
['傅筱'],['女']
,
['林思海'],['男']
,
['陈伟恩'],['男']
,
['李琦'],['男']
,
['安宇'],['女']
,
['张振华'],['男']
,
['龙月'],['女']
,
['松隆子'],['女']
,
['徐璐'],['女']
,
['佩德罗·帕斯卡'],['男']
,
['佐伊·索尔达娜'],['女']
,
['张天爱'],['女']
,
['郭金'],['女']
,
['李沁'],['女']
,
['高木木'],['女']
,
['王紫逸'],['男']
,
['李纯'],['女']
,
['真田广之'],['男']
,
['瑞安·雷诺兹'],['男']
,
['桂纶镁'],['女']
,
['杰克·吉伦哈尔'],['男']
,
['郎月婷'],['女']
,
['金世佳'],['男']
,
['罗伯特·古拉奇克'],['男']
,
['赵天宇'],['男']
,
['蒋梦婕'],['女']
,
['幽舞越山'],['女']
,
['入野自由'],['男']
,
['竹达彩奈'],['女']
,
['早见沙织'],['女']
,
['伊藤加奈惠'],['女']
,
['户松遥'],['女']
,
['松冈祯丞'],['男']
,
['楼云飞'],['男']
,
['张先兔'],['女']
,
['索努·苏德'],['男']
,
['休·格兰特'],['男']
,
['梁佩诗'],['女']
,
['刘涛'],['女']
,
['李凤云'],['女']
,
['安娜·德·阿玛斯'],['女']
,
['奚梦瑶'],['女']
,
['杰瑞德·莱托'],['男']
,
['李佳航'],['男']
,
['邵胜杰'],['男']
,
['孙黎'],['女']
,
['罗芸'],['女']
,
['霍卫民'],['男']
,
['哈里森·福特'],['男']
,
['克里夫·欧文'],['男']
,
['卡拉·迪瓦伊'],['女']
,
['罗晋'],['男']
,
['何玉珍'],['女']
,
['毛银梅'],['女']
,
['戴恩·德哈恩'],['男']
,
['李艾'],['女']
,
['高叶'],['女']
,
['安妮克·阿斯克渥德'],['女']
,
['迈克·泰森'],['男']
,
['赫子铭'],['男']
,
['吕星辰'],['女']
,
['白恩'],['男']
,
['悠木碧'],['女']
,
['安娜贝拉·弗朗西斯·沃丽丝'],['女']
,
['洛桑群培'],['男']
,
['洪金宝'],['男']
,
['陈籽熹'],['女']
,
['史可'],['女']
,
['周美君'],['女']
,
['文淇'],['女']
,
['夏侯云姗'],['女']
,
['欧阳娜娜'],['女']
,
['袁和平'],['男']
,
['彭雨菲'],['女']
,
['惠英红'],['女']
,
['高伟光'],['男']
,
['王晖'],['男']
,
['张云龙'],['男']
,
['张小斐'],['女']
,
['郭德纲'],['男']
,
['陈逸宁'],['女']
,
['刘诗诗'],['女']
,
['罗莎里奥·道森'],['女']
,
['钟欣潼'],['女']
,
['黎筱濛'],['女']
,
['梅婷'],['女']
,
['扎克·加利凡纳基斯'],['男']
,
['加里·奥德曼'],['男']
,
['克里斯汀·斯科特·托马斯'],['女']
,
['蔡国庆'],['男']
,
['范伟'],['男']
,
['成梓宁'],['女']
,
['张逸杰'],['男']
,
['瓦谢斯拉夫·拉贝戈耶夫'],['男']
,
['凯尔·钱德勒'],['男']
,
['卡西·阿弗莱克'],['男']
,
['色巴江措'],['女']
,
['张超'],['男']
,
['瑞茜·威瑟斯彭'],['女']
,
['王玉宁'],['男']
,
['高强'],['男']
,
['扎西达娃'],['男']
,
['戚薇'],['女']
,
['李芳淙'],['女']
,
['严屹宽'],['男']
,
['河智苑'],['女']
,
['祖峰'],['男']
,
['杨培'],['男']
,
['艾琳娜·拉尼娜'],['女']
,
['塞巴斯蒂安·斯萨克'],['男']
,
['埃米尔·赫斯基'],['男']
,
['马修·麦康纳'],['男']
,
['卢正雨'],['男']
,
['李连杰'],['男']
,
['马云'],['男']
,
['萨尔玛·海耶克'],['女']
,
['尼玛扎堆'],['男']
,
['赵汉唐'],['男']
,
['达哇桑周'],['女']
,
['索菲亚·波多拉'],['女']
,
['彦艳'],['女']
,
['盛冠森'],['男']
,
['孟魅'],['女']
,
['袁子'],['女']
,
['田雨'],['男']
,
['谭孝曾'],['男']
,
['杜镇杰'],['男']
,
['杨宸鉴'],['男']
,
['杨心仪'],['女']
,
['圣地亚哥·瑟甘拉'],['男']
,
['马修·莫迪恩'],['男']
,
['郭麒麟'],['男']
,
['克莱尔·霍尔特'],['女']
,
['张诚航'],['男']
,
['于谦'],['男']
,
['凯文·史派西'],['男']
,
['曼迪·摩尔'],['女']
,
['安塞尔·艾尔高特'],['男']
,
['卫诗雅'],['女']
,
['黄星羱'],['男']
,
['王莎莎'],['女']
,
['刘楚恬'],['女']
,
['郑礼宇'],['女']
,
['蔡卓妍'],['女']
,
['王蓉蓉'],['女']
,
['张亚奇'],['女']
,
['余梦寒'],['女']
,
['苏妙玲'],['女']
,
['张申英'],['女']
,
['伍允龙'],['男']
,
['金丰'],['女']
,
['郑凯'],['男']
,
['邱意浓'],['女']
,
['安吉拉·嘉鲁皮'],['女']
,
['雎晓雯'],['女']
,
['陈西贝'],['女']
,
['墨阳'],['男']
,
['方皓玟'],['女']
,
['詹妮弗·康纳利'],['女']
,
['艾米·汉莫'],['男']
,
['迈克尔·斯图巴'],['男']
,
['杰瑞米·雷纳'],['男']
,
['皇贞季'],['男']
,
['陈飞宇'],['男']
,
['胡夏'],['男']
,
['艾米·亚当斯'],['女']
,
['王学圻'],['男']
,
['迈尔斯·特勒'],['男']
,
['余世学'],['男']
,
['博亚娜·诺瓦科维奇'],['女']
,
['中曾根梨乃'],['女']
,
['洪天明'],['男']
,
['Jack Chausse'],['女']
,
['卡莉·蕾·杰普森'],['女']
,
['佐佐木藏之介'],['男']
,
['林美秀'],['女']
,
['杨大鹏'],['男']
,
['薛之谦'],['男']
,
['小出惠介'],['男']
,
['刘俊昊'],['男']
,
['明道'],['男']
,
['黄立行'],['男']
,
['帕皮·福克纳'],['男']
,
['孟令军'],['女']
,
['克里斯托弗·L·帕森'],['男']
,
['锦荣'],['男']
,
['斯蒂芬·马布里'],['男']
,
['何冰'],['男']
,
['朱一龙'],['男']
,
['艾丽·范宁'],['女']
,
['罗伯特·雷德福'],['男']
,
['王耀庆'],['男']
,
['撒贝宁'],['男']
,
['卡兰·马尔韦'],['男']
,
['迈克尔·肯尼斯·威廉姆斯'],['男']
,
['蓝波'],['男']
,
['杰瑞米·艾恩斯'],['男']
,
['张浩'],['男']
,
['张锦程'],['男']
,
['拉尔夫·费因斯'],['男']
,
['查理兹·塞隆'],['女']
,
['阿特·帕金森'],['男']
,
['泽纳亚达·亚诺维斯基'],['女']
,
['徐小凤'],['女']
,
['贾乃亮'],['男']
,
['卜冠今'],['女']
,
['赵婷婷'],['女']
,
['黄宏'],['男']
,
['哈雷'],['女']
,
['张伟欣'],['女']
,
['韩寒'],['男']
,
['邓紫棋'],['女']
,
['爱德华·沃森'],['男']
,
['大卫·文翰'],['男']
,
['陈洁怡'],['女']
,
['马克·莫拉根'],['男']
,
['蒂娜·德赛'],['女']
,
['黑木明纱'],['女']
,
['季肖冰'],['男']
,
['余玥'],['女']
,
['杨小兰'],['女']
,
['苏子芜'],['女']
,
['徐杰'],['女']
,
['阿德里安·布薛特'],['男']
,
['卢瑶'],['女']
,
['丁莹莹'],['女']
,
['聂晶磊'],['女']
,
['宋伟'],['男']
,
['刘俐儿'],['女']
,
['谢元真'],['女']
,
['苗青'],['女']
,
['施景子'],['女']
,
['琳娜·海蒂'],['女']
,
['黄又南'],['男']
,
['刘易斯·麦克杜格尔'],['男']
,
['王妍苏'],['女']
,
['季冠霖'],['女']
,
['芒来'],['女']
,
['袁泽宇'],['女']
,
['肖恩·宾'],['男']
,
['钟保罗'],['男']
,
['石磊'],['男']
,
['陈百强'],['男']
,
['西格妮·韦弗'],['女']
,
['大卫·拜德拉'],['男']
,
['高洙'],['男']
,
['奥莉薇娅·柯尔曼'],['女']
,
['朴海日'],['男']
,
['金允石'],['男']
,
['李秉宪'],['男']
,
['潘时七'],['女']
,
['费德里克·博内里'],['女']
,
['莎拉·莱姆'],['女']
,
['戴夫·帕特尔'],['男']
,
['范志博'],['女']
,
['曹云金'],['男']
,
['吕豆'],['女']
,
['刘佩琦'],['男']
,
['卢洋'],['女']
,
['李子峰'],['男']
,
['石海玉'],['女']
,
['尚铁龙'],['男']
,
['李洋'],['男']
,
['郑容和'],['男']
,
['马卉'],['女']
,
['俞晓晔'],['女']
,
['奥兰多·布鲁姆'],['男']
,
['葛优'],['男']
,
['秦沛'],['男']
,
['伊戈尔·别特连科'],['男']
,
['黄浩然'],['男']
,
['郭晓东'],['男']
,
['鲍起静'],['女']
,
['裴淳华'],['女']
,
['热依扎'],['女']
,
['胡杏儿'],['女']
,
['托妮·科莱特'],['女']
,
['尹大为'],['男']
,
['米娅·华希科沃斯卡'],['女']
,
['杨祖青'],['女']
,
['于博宁'],['男']
,
['约翰·马尔科维奇'],['男']
,
['甘于晓雪'],['女']
,
['陈嘉敏'],['女']
,
['姜星丘'],['男']
,
['格什菲·法拉哈尼'],['女']
,
['张晓龙'],['男']
,
['皮奥·马麦'],['男']
,
['柯震东'],['男']
,
['奥黛丽·塔图'],['女']
,
['徐佳琦'],['女']
,
['杨默'],['男']
,
['汤水雨'],['男']
,
['阿兰·夏巴'],['男']
,
['王自健'],['男']
,
['龙星凉'],['男']
,
['真野惠里菜'],['女']
,
['miwa'],['女']
,
['乔金·奈特奎斯特'],['男']
,
['斯维特拉纳·库德钦科娃'],['女']
,
['坂口健太郎'],['男']
,
['劳米·拉佩斯'],['女']
,
['洛桑念扎'],['男']
,
['多布杰'],['男']
,
['益西旦增'],['女']
,
['雷蒙'],['女']
,
['谢霆锋'],['男']
,
['西耶娜·米勒'],['女']
,
['罗伯特·帕丁森'],['男']
,
['艾米丽·梅德'],['女']
,
['韩昊轩'],['男']
,
['孙洪涛'],['男']
,
['赵顺然'],['男']
,
['RJ·赛勒'],['男']
,
['林路迪'],['男']
,
['娜奥米·斯科特'],['女']
,
['戴克·蒙哥马利'],['男']
,
['贝纳尼丝·玛尔洛'],['女']
,
['查丽蒂·维克菲尔德'],['女']
,
['泰格·格南德特'],['男']
,
['汪铎'],['男']
,
['高子沣'],['男']
,
['盖·皮尔斯'],['男']
,
['耿黎明'],['女']
,
['田小洁'],['男']
,
['马春瑞'],['女']
,
['JD·贝斯·希尔'],['男']
,
['乔治·麦克托'],['男']
,
['王虎城'],['男']
,
['刘园园'],['女']
,
['程愫'],['女']
,
['郭艳'],['女']
,
['闫飞龙'],['男']
,
['赵聪'],['女']
,
['王陈怡娴'],['女']
,
['米夏埃尔·赫尔比希'],['男']
,
['扬·约瑟夫·利费斯'],['男']
,
['蔡文悠'],['女']
,
['蔡文浩'],['女']
,
['王元也'],['男']
,
['马提亚斯·施维赫夫'],['男']
,
['尤宪超'],['男']
,
['蔡国强'],['男']
,
['高晓攀'],['男']
,
['李木子'],['女']
,
['孙茜'],['女']
,
['隋源'],['女']
,
['蒂尔·施威格'],['男']
,
['许飞'],['女']
,
['黄秋生'],['男']
,
['张正中'],['男']
,
['洪剑涛'],['男']
,
['张嘉倪'],['女']
,
['连奕名'],['男']
,
['戴夫·弗兰科'],['男']
,
['邢瑞'],['男']
,
['徐俊'],['男']
,
['凯特·波茨沃斯'],['女']
,
['艾玛·罗伯茨'],['女']
,
['李川'],['男']
,
['陈立谦'],['男']
,
['苏查拉·玛娜英'],['女']
,
['林枫松'],['男']
,
['恒励'],['女']
,
['潘延'],['女']
,
['尚冠武'],['男']
,
['付博文'],['男']
,
['黎灼灼'],['女']
,
['陈静'],['女']
,
['张可颐'],['女']
,
['陈佩斯'],['男']
,
['郭燕芸'],['女']
,
['张晨'],['男']
,
['孔维一'],['男']
,
['李微漪'],['女']
,
['阿斯特丽德·伯格斯-弗瑞斯贝'],['女']
,
['裘德·洛'],['男']
,
['艾瑞克·巴纳'],['男']
,
['北野武'],['男']
,
['迈克尔·皮特'],['男']
,
['玛丽昂·歌迪亚'],['女']
,
['皮鲁·埃斯贝克'],['男']
,
['斯嘉丽·约翰逊'],['女']
,
['伊丹纳'],['女']
,
['查理·汉纳姆'],['男']
,
['阿拉腾乌拉'],['男']
,
['王超北'],['男']
,
['武林璨'],['女']
,
['金胜宇'],['女']
,
['冯洋'],['男']
,
['陈昱含'],['女']
,
['鲍大志'],['男']
,
['周波'],['男']
,
['陈友旺'],['男']
,
['张雅萌'],['女']
,
['本尼迪特·王'],['男']
,
['杰西·艾森伯格'],['男']
,
['切瓦特·埃加福特'],['男']
,
['瑞秋·麦克亚当斯'],['女']
,
['许魏洲'],['男']
,
['林原惠美'],['女']
,
['上白石萌音'],['女']
,
['丹·福勒'],['男']
,
['蒋勤勤'],['女']
,
['冯小刚'],['男']
,
['杰森·贝特曼'],['男']
,
['简廷芮'],['女']
,
['李玉玺'],['男']
,
['拉珀特·格雷夫斯'],['男']
,
['胡然'],['女']
,
['马丁·弗瑞曼'],['男']
,
['尤娜·斯塔布斯'],['女']
,
['卡尔·厄本'],['男']
,
['伊娃·格林'],['女']
,
['朱迪·丹奇'],['女']
,
['王卿伟'],['男']
,
['阿沙·巴特菲尔德'],['男']
,
['李岷城'],['男']
,
['张瑶'],['女']
,
['扎克瑞·昆图'],['男']
,
['理查德·阿米蒂奇'],['男']
,
['瑞秋·豪斯'],['女']
,
['奥丽伊·卡瓦洛'],['女']
,
['克里斯·埃文斯'],['男']
,
['Tim Sitarz'],['男']
,
['莱昂纳多·迪卡普里奥'],['男']
,
['陈永忠'],['男']
,
['乔·阿尔文'],['男']
,
['克里斯汀·斯图尔特'],['女']
,
['克里斯·塔克'],['男']
,
['海伦娜·伯翰·卡特'],['女']
,
['刘博宇'],['男']
,
['侯祥玲'],['男']
,
['丁冠森'],['男']
,
['尼尔·塞西'],['男']
,
['桥本爱'],['女']
,
['阿部隆史'],['男']
,
['金妮弗·古德温'],['女']
,
['李宏毅'],['男']
,
['王子文'],['女']
,
['瑞恩·波特'],['男']
,
['斯科特·安第斯'],['男']
,
['阿莲娜·契诃娃'],['女']
,
['尼克·罗宾森'],['男']
,
['刘沛'],['男']
,
['列娃·安德烈瓦伊达'],['女']
,
['玛利亚·波兹哈娃'],['女']
,
['马特维·雷科夫'],['男']
,
['泰·辛普金斯'],['男']
,
['纪东歌'],['女']
,
['邹兆龙'],['男']
,
['马苏'],['女']
,
['岳松'],['男']
,
['孔艳菊'],['女']
,
['黎筱蒙'],['女']
,
['杨泽华'],['男']
,
['尼古拉·科斯特-瓦尔道'],['男']
,
['陈惠敏'],['男']
,
['斯蒂芬·阿梅尔'],['男']
,
['安娜·冈'],['女']
,
['屈峰'],['男']
,
['劳拉·琳妮'],['女']
,
['梅根·福克斯'],['女']
,
['汤姆·汉克斯'],['男']
,
['高晓松'],['男']
,
['吉姆·加菲根'],['男']
,
['吉吉'],['女']
,
['哐当'],['女']
,
['张欣'],['男']
,
['林子杰'],['男']
,
['永不停歇的蛋炒饭喷泉'],['男']
,
['塞多娜·莱格'],['女']
,
['A大调'],['女']
,
['布莱特·卡伦'],['男']
,
['奥斯卡·贾恩那达'],['男']
,
['约翰尼·诺克斯维尔'],['男']
,
['何花'],['女']
,
['岳丽娜'],['女']
,
['杨昆'],['女']
,
['于毅'],['男']
,
['张磊'],['男']
,
['布莱克·莱弗利'],['女']
,
['于小凌'],['女']
,
['曲澔濬'],['男']
,
['王畅唱'],['女']
,
['赖艺'],['男']
,
['野村周平'],['男']
,
['林俊杰'],['男']
,
['里奥·比尔'],['男']
,
['吉田羊'],['女']
,
['有村架纯'],['女']
,
['杜淳'],['男']
,
['比尔·普尔曼'],['男']
,
['浅野忠信'],['男']
,
['朱丽娅·斯蒂尔斯'],['女']
,
['堀川亮'],['男']
,
['袁泉'],['女']
,
['兴梠里美'],['女']
,
['楢桥美纪'],['女']
,
['Jo Frost'],['女']
,
['藤原启治'],['男']
,
['矢岛晶子'],['女']
,
['鲁比·巴恩希尔'],['女']
,
['李准基'],['男']
,
['马克·里朗斯'],['男']
,
['葛晓凤'],['女']
,
['王大治'],['男']
,
['杰瑞德·哈里斯'],['男']
,
['菲奥纽拉·弗拉纳根'],['女']
,
['秦岚'],['女']
,
['布拉德·皮特'],['男']
,
['布莱丹·格里森'],['男']
,
['大卫·罗尔'],['男']
,
['艾伯特·布鲁克斯'],['男']
,
['徐帆'],['女']
,
['丽莎·汉尼根'],['女']
,
['周元'],['男']
,
['艾伦·德詹尼丝'],['女']
,
['钟汉良'],['男']
,
['林秋楠'],['男']
,
['会说话的汤姆猫'],['男']
,
['詹妮弗·加纳'],['女']
,
['中尾隆圣'],['男']
,
['野泽雅子'],['女']
,
['杰西·厄舍'],['男']
,
['杨青霖'],['女']
,
['白宇'],['男']
,
['拉姆亚·克里希南'],['女']
,
['罗比·阿美尔'],['男']
,
['大卫·贝利'],['男']
,
['丹尼·麦克布莱德'],['男']
,
['岑勇康'],['男']
,
['李截'],['男']
,
['宋佳伦'],['男']
,
['金珠'],['女']
,
['李金铭'],['女']
