actors,boxoffice,directors,time,title,type
,,梁家辉,2016,宅教授,剧情
"中泉英雄,漆子美,李婳,王曦",4万,关晶,"2016,10,28",何去何从,"剧情,战争"
"李抒航,詹俊林,李健仁",1万,"唐永康,洋溢","2016,05,20",在雨中,"爱情,剧情"
,,,"2016,08,18",火眼貔貅,"爱情,悬疑,奇幻"
,,,"2016,07,30",苹果树下,纪录片
,,,"2016,02,05",探索·发现：江西吉水大墓,
,,,"2016,12,15",文字杀,"剧情,爱情,悬疑,惊悚"
,55万,,"2016,03,11",儿大女大,戏曲
,,,"2016,02,25",诡楼之除夕夜,"惊悚,恐怖"
,,"黄艺馨,柳岩,李湘,彭宇,苗阜","2016,02,22",2016江苏卫视元宵晚会,"音乐,歌舞"
"彭波,黄一飞,王迎奇,柯伊玟",,雷金克,"2016,06,01",魔法大门,"家庭,奇幻"
,,杨晨,"2016,04,13",李白好忙,
,,,"2016,01,01",艳尸猎手,"爱情,惊悚"
,,刘顾浩,"2016,06,15",三天四夜生死劫,"悬疑,惊悚"
,,"陈未衾,叶小开,夏美酱","2016,09,13",异能传之点金圣手,喜剧
,,"韩兆,马继","2016,05,13",茅山邪道之养尸冢,"悬疑,惊悚"
"孙锂华,梁嘉玲,杨晓蓉",1万,"曹利民,刘烈雄","2016,11,15",红颜容,"剧情,爱情"
"钟奕儿,陶冰蓝,杨旻奎",,"潘礼平,邹江","2016,01,16",小戏骨：刘三姐,"短片,音乐,家庭"
,,"大兵,张梦戈,杨冬麒","2016,07,24",日夜男女,"喜剧,爱情"
"唐文龙,海俊杰,刘静怡,张美琪",,三木单丹,"2016,08,05",德扑女王,"剧情,动作"
,,,"2016,12,26",重新出发,"纪录片,短片,音乐"
王博,,王博,"2016,05,06",我的校花妹妹3,"喜剧,爱情"
,,,"2016,04,30",超级学校英雄,"喜剧,纪录片,短片,音乐,黑色电影"
"贾一平,袁弘,刘雨欣,吴志雄",21万,贾一平,"2016,10,21",杠上开花,"喜剧,悬疑"
何冰,,肖阳,"2016,11,18",末日使者救赎,科幻
"王小虎,梅雪,孙博,白贺珍",11万,李德威,"2016,09,02",玩命剧组,"恐怖,惊悚,悬疑"
"王良,苗青,嘉男海林",,王良,"2016,04,07",另类爱情,"剧情,爱情"
,,,"2016,08,29",危险的爱2016,犯罪
,,丁曼,"2016,05,26",道姑出山之人鬼情未了,"剧情,爱情,惊悚,恐怖"
,,"蓝飞洋,贺宽,李美慧,金雨淳","2016,09,16",八卦拳之蓝凤凰,"剧情,动作"
,,,"2016,05,10",钻石恋人,
,,张慧雯,"2016,03,25",整形归来3：前世今生,"喜剧,剧情"
,,,"2016,01,24",疯狂试爱2,
,,,"2016,09,12",伤痛,"纪录片,短片,爱情"
,,"徐少强,李抒航","2016,09,12",昔日战甲,"剧情,喜剧,古装"
,,孤星雪,"2016,05,20",光明的二儿子,喜剧
,,,"2016,06,20",读心侠,"喜剧,奇幻"
,,"李湘,李好,李响,张纯烨","2016,02,08",2016江苏卫视猴年春晚,晚会
,,谢尔盖·马克利斯基,"2016,04,18",我是一名教师,剧情
"邓紫飞,张轶,鲁昕儿",,邓紫飞,"2016,11,08",当年情,剧情
,,,"2016,11,01",魂在囧途,
,,"刘马正一,张梓宸,杜旭东,王乙帆","2016,10,25",扯犊子,喜剧
,,王一通,"2016,12,28",杀猪匠,"纪录片,短片"
,,"李响,余声,张亮,何穗,郭俊辰","2016,06,30",谁是你的菜 第二季,真人秀
,,袁腾飞,"2016,07,14",袁视角,脱口秀
,,,"2016,03,25",童年的最后一个夏天,"剧情,家庭"
,,,"2016,07,13",八戒归来,"喜剧,爱情,奇幻"
"朱锐,左右",,黄璜,"2016,04,01",尸兄热线,短片
,,,"2016,03,15",悬影重重,恐怖
,,"王燕阳,陈楚月","2016,10,04",白鲸之恋,"剧情,爱情"
,,,"2016,03,14",天使驾到之一夜精喜,"剧情,喜剧,爱情"
,,,"2016,01,21",漫骆驼之闯入者,"喜剧,动画"
,,,"2016,03,11",发行通知,剧情
"赵彦民,侯骏桀,杨玥",,杨渡,"2016,03,27",远山在呼唤,剧情
,,孟非,"2016,02,11",孟非和他的朋友们,
,,段文婷,"2016,11,03",猎爱大师,"剧情,喜剧,爱情"
,,周卓,"2016,05,10",邕江之恋,"剧情,爱情"
,,"黄婷婷,莫寒,曾艳芬,赵晔,赵粤","2016,11,21",少女天团,"纪录片,歌舞"
,,吕磊,"2016,03,31",绑架腹黑少女,"剧情,悬疑,惊悚"
"邱凯伟,袁咏琳,王君馨,韩冬",,洪智育,"2016,09,10",斗艳,"喜剧,爱情"
,,"叶良辰,阮晓伟","2016,04,02",危险人格,"悬疑,惊悚,恐怖"
,,,"2016,03,25",黑巫术,
,,谢毅,"2016,11,07",夜店变形记,"喜剧,爱情"
,,,"2016,03,25",我的情人是条狗,
,,,"2016,01,22",抉择,"剧情,动作,爱情,短片,运动"
,,"肖宗灵,孙畋,林伽怡","2016,08,18",姬教授(上),
,,"叶良辰,刘静怡,高子媛","2016,06",海岛迷杀,"爱情,悬疑,惊悚,恐怖"
,,,2016,盗宝记,剧情
,,"王沁宜,冯凯,王丹妮",2016,欺诈师,"动作,犯罪"
,,,2016,老支书何殿伦,剧情
,,刘丹,"2016,04",一日情人,爱情
"Qian Anhua,Maomao Qu,Wang Wugang",,"Enric Ribes,Oriol Martinez",2016,The Peach Blossom Garden,记录片
,,,"2016,02",疯狂的要账,喜剧
,,,"2016,05,13",卢瑟很嚣张,"剧情,喜剧,悬疑"
,,,"2016,04,25",文彦博取球,"动画,短片,家庭,传记,历史"
"袁满,张继波",,高力强,"2016,06,29",胡奇才决战新开岭,"剧情,战争"
"王岚,孙锡堃,吴甜甜,牛犇",1万,朴俊熙,"2016,09,30",爱的钟声,"儿童,剧情,爱情"
,,,"2016,06,08",艺考,纪录片
"吴毅将,徐亮,李东恒,李耀景",,黄祖权,"2016,09,23",六扇门之绝战,"剧情,动作"
,,席然,"2016,08,10",一千零一夜 第一季,科幻
,,,"2016,05,05",血嫁衣,"悬疑,惊悚,恐怖"
,,,"2016,11,21",模仿犯,"剧情,短片,黑色电影"
"杜旭东,林晨,吴明轩,大兵",,关景天,"2016,02,23",山炮贼中贼,喜剧
,,"汪峰,郑钧","2016,12,12",少年心气,纪录片
,,"牟星,牟鑫","2016,02,10",养魂计划,悬疑
,,合民原,"2016,01,11",匪闻,"剧情,动作,犯罪"
,,,"2016,06,22",捉奸记,"喜剧,爱情"
,,"杨子,杨润坤","2016,06,15",幽灵的诅咒,"悬疑,恐怖"
"黄世超,程予希,谢君豪,俞小凡",44万,崔轶,"2016,09,15",爱的蟹逅,爱情
陈玉勇,,张涛,"2016,10",阴阳先生之阴阳中间站,
,,,"2016,08,11",被遗忘的天使,剧情
"李洪潇,舒强,李妍锡,马率",,邓安东,"2016,08,04",比基尼派对,"喜剧,爱情"
"杨洋,郑爽",,陈可辛,"2016,05,20",茉等花开,"爱情,短片"
"吕宇,段富超",,"崔炎龙,徐仕龙","2016,09,14",德州纸牌屋,"剧情,喜剧,动作,悬疑"
,,钱入富,"2016,06,27",阴婚之搭错车,"剧情,喜剧"
,,,"2016,03,16",魔道,"剧情,奇幻"
"隋雨蒙,周浩东,宣言,子望",,张林子,"2016,07,21",猎魂,"犯罪,惊悚"
"鹤昀,尹航,李磊,李延",,王漪钏,"2016,01,15",我很帅,"剧情,喜剧"
,,,"2016,04,14",幸福的小杨屯,
,,,2016,吻我加仙气,"爱情,喜剧"
"何明翰,周韦彤,杨恭如,李梦男",45万,谢家良,"2016,10,21",异性合租的往事,"剧情,爱情"
,,,2016,绝境重生之异种,"科幻,动作"
"小沈阳,文松,程野,刘小光",,崔俊杰,"2016,03,02",山炮进城2,喜剧
"康飞,马可,纳瓦·君拉纳拉",,"赵小溪,赵小鸥","2016,03,24",重生之名流巨星,剧情
,,"张洋,陈秋实",2016,疯狂的钥匙,"悬疑,喜剧,剧情"
"米卡埃尔·佩斯布兰特,萨巴·穆巴拉克,Fanny Risberg,大卫·丹席克",72万,凯瑟琳·温德菲尔德,"2016,04,18",国家利益,"动作,悬疑,犯罪"
,,朱玟晞,"2016,05",妈妈在哪里,剧情
,,麦子,2016,他乡,"剧情,短片"
,,,"2016,06",红风筝,"动画,短片"
顾虓,,徐克,2016,星际大逃亡,"科幻,动画"
,,"陈之月,沈晓波","2016,08",那一年毕业,爱情
,,姚成金,2016,大哥不要,"剧情,喜剧,动作"
"郭天杰,郭涛",,郭坚,"2016,05",二妮,"剧情,短片"
,,,2016,夜中人,"剧情,爱情,悬疑"
"郭品超,王楚,杨恭如,程也晴",,王子鸣,2016,画个圈圈,爱情
许京川,,"郑继宗,朱睿","2016,09",异类,"剧情,动作,爱情,科幻,惊悚,奇幻"
,,李哲民,2016,精灵校花,"喜剧,爱情"
,,,2016,禾的故事,纪录片
,,Filipa Queiroz,"2016,05",Boat People,记录片
,,,"2016,04",多情愫，今安在,"剧情,短片,爱情"
"贾雨萌,孙玮,刘安琪",,徐嘉亮,2016,冰山税花,剧情
,,"黄婧纯,吴潇娜","2016,03",180度人生,悬疑
,,,"2016,09",爸爸的梦想,"剧情,短片,家庭"
,,魏劲松,"2016,12,19",新僵尸叔叔,喜剧
,,陈诺,"2016,09,13",午夜直播之前世轮回,"爱情,惊悚"
,,唐鑫,"2016,09,19",圈子,喜剧
"吴恙,张超,陈旭,畅可欣",54万,方晓罡,"2016,09,02",小魔仙之黑魔法来袭,"奇幻,剧情,家庭"
,,刘依桐,"2016,02,19",超能人鱼,
"魏子昕,顾璇,彭紫烊,李彧",,徐超,2016,不愿沉默的知了,"剧情,爱情"
,,谢毅,"2016,05,18",杀死钟馗,"悬疑,惊悚"
"叶芳,丁妍,王雪沁",75万,李霞,"2016,01,01",皇帝的新装之圣诞大明星,"喜剧,动画"
,,"胡世闻,林杉,赵文琪",2016,九尾妖狐之血泪,"奇幻,爱情"
,,,"2016,12,08",你看起来很民中,
,,,"2016,08,11",Sorry Siri,"剧情,科幻,惊悚"
"黄璐,韦再忠,马巨星",27万,白海滨,"2016,05,27",山那边有匹马,剧情
,,"彭禺厶,周展翅,王亚楠,周杰伦","2016,02,07",神探笔记,"悬疑,犯罪"
"陈伟栋,卢蒽洁,屠夏岩,姜怡伊",,周晓鹏,"2016,01,29",风口青春,"喜剧,爱情"
张美琪,,刘中波,"2016,08,08",神探娇娃,"剧情,动作"
"夏星翎,郑惠馨,陈宇星,王浩宇",,关尔,"2016,04,22",爱爱囧事之魔性校园,"喜剧,爱情"
,,方军,"2016,06,06",钓神,"剧情,喜剧,爱情"
,,,"2016,08,19",随心索欲,
"杨清,张天野,陈威旭,韩雨洁",,贺丰,"2016,09",毒宠法医狂妃,"动作,悬疑,武侠,古装"
,,,"2016,03,21",流浪歌手,短片
"巫刚,王奎荣,毕彦君,范智博",,孙铁,2016,廉政风云,剧情
"白客,张本煜,孔连顺,葛布",,刘循子墨,"2016,07,21",报告老板！之权力游戏 特别篇 万万么想到,"剧情,喜剧,短片"
,,,2016,古镇梦魇,惊悚
潘春春,,"徐芳依,李鸿禾","2016,11,13",古惑镇激斗少年2,动作
"张俪,刘桦,齐溪,马羚",,关喆,"2016,11,30",神笔马娘,"剧情,喜剧"
"朱雨辰,丁柳元,苏丽,赵亮",,温德光,"2016,09,01",换个活法,"剧情,喜剧,剧情"
"朱晓辉,卢星宇,孟飞,李火火",,刘信义,"2016,07,15",九纹龙史进之扬威华州,"剧情,动作"
,,刘语乔,"2016,04,02",迷失空间,"科幻,悬疑,奇幻"
"李卓钊,高天,邓燕歌",,潘镜丞,"2016,10,20",尖刀班,"剧情,战争"
,,,"2016,06,03",导演，我们不约,喜剧
,,"潘长江,苑琼丹,韩兆","2016,08,21",毛驴县令之打虎上山,喜剧
,,包磊,"2016,08",风水先生,"喜剧,科幻,恐怖"
,,,"2016,08,04",信念和同性恋恐惧,"爱情,纪录片"
,,龙馨悦,"2016,08,29",恋爱勿语,爱情
,,"史蒂文·杰拉德,尤尔根·克洛普,肯尼·达格利什,罗比·福勒,伊恩·拉什","2016,10,10",这里是安菲尔德,纪录片
翟敏仪,,刘静,"2016,09,21",脑囧,
,,,"2016,03,24",地宫血祭,
,,胡艺川,"2016,09,10",荒野大逃杀,"悬疑,犯罪"
,,,"2016,08,11",驱魔师大战猪妖,"剧情,喜剧,悬疑,惊悚,奇幻"
,,侯晓林,"2016,02,06",东北特工吴老二,"剧情,喜剧,爱情,悬疑,情色"
,,"裴筝筝,王洋",2016,雀圣之脱线女神,"喜剧,剧情,爱情"
"丁妍,叶芳,杨进,孙科",2203万,郑成峰,"2016,04,30",阿里巴巴2所罗门封印,"喜剧,动画,冒险"
"胡严彦,刘沛,李晶",111万,"孟文龙,管霄超","2016,05,27",小蚂蚁之环球大冒险,"喜剧,动画,冒险"
"黄晓明,蒋雯丽",497万,"雅克·贝汉,雅克·克鲁奥德","2016,09,27",地球四季,纪录片
,,"何索,孙雪宁,王一鸣,朱佳煜,徐玺涵","2016,07,18",儿童总裁,喜剧
"山新,藤新,郝翔海",,张逸兴,"2016,10,27",阿莉塔的试炼,"剧情,动画,短片,奇幻"
,619万,黎东泰,"2016,06,01",斗龙战士之星印罗盘,"动画,奇幻"
"葛布,项昌群,江南,袁家欢",,皮查农·塔玛杰拉,"2016,11,10",骇故事之招魂,"悬疑,惊悚,恐怖"
"陈美行,翟子陌,罗翔,付曼",708万,李红建,"2016,08,19",七月半2：前世今生,"恐怖,惊悚,悬疑"
"刘校妤,孟泉霖,陆揆,宝木中阳",6539万,王云飞,"2016,07,29",神秘世界历险记3,"动画,奇幻,冒险"
"曹云金,李菁,周韦彤,马丽",884万,王莉,"2016,07,29",情况不妙,喜剧
"林心如,何润东,金世佳,盖玥希",787万,王早,"2016,07,01",魔轮,"悬疑,惊悚,恐怖"
"陈瑾,王柠,李超,沈浩",1042万,苗月,"2016,06,27",大火种,"剧情,历史,战争"
"宋洋,于承惠,李呈媛,王燕妮",648万,徐浩峰,"2016,03,11",箭士柳白猿,"剧情,古装,武侠"
,,"田理,叶思浵","2016,03,24",我的少男时代,爱情
,,孙志翔,"2016,05,13",拳皇高校,"动作,爱情"
"陶冰蓝,肖杨博涵,陈禹衡",,"曹远志,黄闻彧","2016,05,01",小戏骨：洪湖赤卫队,"音乐,家庭,战争"
,,,"2016,08,25",魔幻西游,
"王道铁,汪小敏,赵家林",,孙家文,"2016,11,05",行李箱里的少女,"悬疑,惊悚,犯罪"
"佟磊,常宽,姚洛铭",,王俊潾,"2016,10,31",姐姐我爱你,"剧情,爱情"
"何中华,雷振威,仇世有,贾娅",3万,何中华,"2016,08,26",疯狂的疯狂,"喜剧,悬疑,犯罪"
,,林弢,2016,杀马特大战基隆港,"喜剧,动作"
,,,"2016,03,25",武功山,纪录片
,,"史昂,王欢,李佳靓",2016,最强战兵,"动作,爱情"
梅俪儿,,海歌,"2016,09,07",狼的爱情,"剧情,爱情,科幻"
,,,"2016,07,01",美女死神,"喜剧,爱情,奇幻"
"王子子,张斌",,麒麟,2016,移动的花房,"剧情,犯罪"
,,"潘长江,苑琼丹","2016,08,21",毛驴县令之五官争功,喜剧
"郑伊健,周秀娜,何浩文",,"阚家伟,王光利","2016,07,07",我的极品女神,"喜剧,爱情,科幻"
"刘兴盛,娜仁其木格,周娜拉,丁建钧",5万,安兴伟,"2016,05,06",布基兰,剧情
"杨晋,张蓝艺",,谈宜之,"2016,10,17",一夜百万,"喜剧,动作,爱情"
刘泳希,,张建春,"2016,08,19",血战上海滩2,"喜剧,动作"
"姜艺声,高川,贾漪娜,洪波",1万,张彤,"2016,11,11",非常绑架,"喜剧,爱情,犯罪"
"韩红,胡彦斌,郑淳元,李玟",,洪涛,"2016,04,15",我是歌手：2016双年巅峰会,"音乐,真人秀"
"郭秋成,杨阳,周浩东",3万,"张忠,路云飞","2016,07,01",柴生芳,剧情
"夏望,周浩晖,魏星",,周浩晖,"2016,12,01",骇故事之凶宅,"剧情,悬疑,恐怖"
"吴枫林,李华旺",,李华旺,"2016,08,19",捡个将军做男友,"爱情,普通话,网络大电影"
"吴俊余,罗家英,陈秀雯,楼南光",,罗永昌,"2016,06,01",严冬里的春天,剧情
"雅誉·A.W·安鲁,燕达·斋托夫,多丽塔,阿宗·马瓦尔迪",,阿宗·马瓦尔迪,"2016,04",66号,动作
孔雀哥哥,,李锦伦,"2016,04,27",彩虹时代,"剧情,爱情"
"Akon Lu,Sun Chen,陈楠",,陈楠,"2016,03,06",燃烧吧青春.知更,纪录片
,,金盛宇,"2016,04,11",拳赎,"动作,剧情"
,,,"2016,11,22",囚禁少女,"剧情,悬疑,惊悚,犯罪"
"何籽乐,孙天文,卢小彧",,陆之渊,"2016,04,10",幸存者游戏,"悬疑,惊悚"
,,"王奕盛,谢兰,丁建钧,肖宗灵,胡家华","2016,10,13",强渡乌江之对岸,"剧情,战争"
,,王自健,"2016,02,12",王自健和他的朋友们,
,,,"2016,01,25","Chiken Fly, Dog Jump","动作,喜剧"
,,"陈赛,金于宸,田忻","2016,02,05",暖暖的味道,真人秀
,,朱苏,"2016,09,14",神秘超能力之超能右手,"喜剧,奇幻"
,,,"2016,02,01",那岁月之刻骨铭心,"剧情,战争"
,,刘明明,"2016,10,20",云的童话,"剧情,家庭"
,,Zong Huan Cheng,"2016,02",赌神争霸,剧情
,,滕华涛,2016,10年女友,爱情
"孙海英,杜双宇,鲍振江,盛石头",19万,崔志敏,"2016,07,29",毒中毒,"喜剧,悬疑,战争"
,,"Liu Xiao Ling Tong,六小龄童","2016,02,08",百猴快闪,真人秀
,,,"2016,12,30",通天之眼,"剧情,动作,奇幻"
吴静儿,,吴静儿,"2016,07,25",2B青年,"喜剧,动作,爱情"
,,侯国涛,"2016,08,31",好鬼两个半,
"李德强,李虹辰,薛皓文,周中和",,蒋丛,"2016,09,25",屠门镇之孽缘惊魂,"剧情,动作"
"本·阿弗莱克,格温妮斯·帕特洛,娜塔莎·亨斯屈奇,大卫·多尔夫曼",3681万美元,唐·罗斯,2016,机票情缘,"剧情,爱情"
,,"海宁,居乐","2016,05,16",重命名,"剧情,喜剧"
,,冯雪露,"2016,07,27",河滨的夏,家庭
,,方天宇,"2016,04,14",一个早春下午，一丝幽远记忆,短片
,,,"2016,04,20",麻将门,"喜剧,动作"
,,邱添,"2016,04,25",儿子,"剧情,短片,爱情,家庭"
,,"张泽群,臭屁坨","2016,02,20",中国谜语大会 第三季,脱口秀
,,,"2016,06,10",山中故事,"动画,短片"
,,,"2016,07,29",奇葩主播升职记,"剧情,喜剧"
,,黄彦,"2016,02,20",超能女友,"爱情,悬疑,恐怖"
,,"简佳琳,胡凯莉,汤家宽","2016,08,10",谁杀了潘巾莲2,"剧情,喜剧,悬疑,古装"
"马铭远,刘柳",,叶明,"2016,01,02",在勾引中学会爱2,"剧情,爱情"
,,"晓凡,梁靖康","2016,12,23",夜的诗人,爱情
,,"尚雯婕,万翔,刘赫城,马尔辰,赵阵雨","2016,06,21",热血派,"剧情,爱情,音乐"
"摩根·弗里曼,Patricia Wright,Hantanirina Rasamimanana",,大卫·道格拉斯,2016,马达加斯加：狐猴之岛,"纪录片,短片"
"孙磊,朱永棠,于利",,刘宝贤,"2016,10,22",血战铜锣湾2,"喜剧,动作"
"诺布钍呷,陶多多,曲木古火·秋风,穆怀虎",67万,张蠡,"2016,11,03",我的圣途,"剧情,冒险,爱情"
,,胡凯莉,"2016,07,22",复仇者,"动作,黑色电影"
"谢容儿,杨杏,Mik,游乐儿",607万,张洋,"2016,03,25",恐怖将映,"恐怖,惊悚"
"郭姝彤,王鹤润,尚如梦,姚婷婷",,夏梦怡,"2016,04,27",迷途,纪录片
"安娜·肯德里克,贾斯汀·汀布莱克,格温·斯蒂芬妮",5466万,"迈克·米切尔,沃尔特·道恩","2016,10,28",魔发精灵,"喜剧,动画,家庭"
"皮尔斯·布鲁斯南,欧嘉·柯瑞兰寇,卢克·布雷西,伊莉萨·泰勒-科特尔",2951万,罗杰·唐纳森,"2016,03,04",谍影特工,"动作,惊悚,犯罪"
"安宰贤,安以轩,方中信,宋佳洋",467万,陈兵,"2016,11,25",我是处女座,"剧情,爱情"
"李嘉雯,雷诺儿,于小婉,王延龙",,高伟伦,"2016,02,27",再见美人鱼,"爱情,科幻"
"达科塔·高尤,高兰·维斯耶克,布丽姬·穆娜",246万,"罗杰·斯波蒂斯伍德,白兰度·奎利西","2016,12,30",北极大冒险,"剧情,冒险,家庭"
"周润发,刘德华,张家辉",11.16亿,"刘伟强,王晶","2016,02,08",澳门风云3,"喜剧,动作"
"郑礼宇,陈炫羽,安泳畅,徐荷媛",,殷悦,"2016,08,13",全金属裂痕,"科幻,悬疑,惊悚"
,,"鲁文杰,梁健平,麦子乐,廖子妤","2016,10,18",湮灭,"科幻,惊悚,灾难"
"田甜,卢冠东",,田甜,"2016,12,14",上海滩之枪枪走火,"喜剧,动作"
,8万,,"2016,01,26",小小校长,"剧情,家庭,传记"
,,,"2016,04,01",再见城市,剧情
,,张昊,"2016,06,09",一个手机,"喜剧,动作,犯罪"
,,,"2016,11,12",桃花源战纪2,科幻
,31万,齐为民,"2016,11,03",一江明烛,"剧情,家庭"
"叶超,蒋典,朱钰,闪佳晨",,侯懿洋,"2016,02,23",死亡钥匙,剧情
,,,"2016,08,01",东海铁拳,纪录片
"陈峰,张珊珊,张也,颜敬杰",,徐雷智,"2016,01,16",我的黑帮男友,
"孟阿赛,金美伶,范金涛",,马宁,"2016,12,18",大山里的春天,剧情
邵芸,,陈幻翔,"2016,09,06",荼蘼杀机,"爱情,悬疑,惊悚"
谭宫柔真,,"谭宫柔真,吴亚春","2016,08,23",美女足球队,"喜剧,爱情,运动"
"王奕然,金雨锋,郭鑫,王青",,何自强,"2016,12,15",诛仙番外之铃心剑魄,"爱情,奇幻,武侠,古装"
"马朋,叶逢春,周涛,朱军",,吕逸涛,"2016,02,22",2016年中央电视台元宵晚会,"音乐,歌舞"
"卡勒姆·马洛尼,艾一艾,克里斯蒂安·乌蒙",1237万,"肖恩·麦克科马克,托比·格恩科尔","2016,08,12",诺亚方舟漂流记,"喜剧,动画,冒险"
"马德华,齐超,郑拓疆,姜萌轩",,麦田,"2016,08,19",孙悟空七打九尾狐,"喜剧,爱情,奇幻,古装"
"皮尔斯·布鲁斯南,安娜·弗莱尔,斯戴芬妮·斯考特,迈克尔·恩奎斯特",621万,约翰·摩尔,"2016,12,24",绝对控制,"悬疑,科幻,犯罪"
"邓小婷,赵奔,白文显,孙亚军",751万,胡韵,"2016,06,09",泰迪熊之玩具大战,"喜剧,动画"
"黎筱蒙,小连杀,藤新",,"卢恒宇,李姝洁","2016,04,28",镇魂街 第一季,"剧情,动作,动画"
"于波,周韦彤,班嘉佳,王德顺",151万,李晓军,"2016,04,01",轩辕大帝,"剧情,古装,历史"
,,"小沈龙,左岸潇,哈森,曹瑞,蔡书灵","2016,07,05",死神的假期,喜剧
"赖虹宇,祖晴,鞠月斌,王巍",834万,王巍,"2016,01,23",果宝特攻之水果大逃亡,"动画,冒险,喜剧"
"徐康,朱蓉蓉,周许晨阳",245万,"孙友树,刘邦邦","2016,12,17",功夫四侠,"喜剧,动画,奇幻"
,,任德勇,2016,西游外传之大圣娶亲,"剧情,喜剧,爱情"
"王景春,佟悦,肖明,毛兴鸿",74万,霍猛,"2016,01,29",我的“狐朋狗友”,"剧情,喜剧,爱情"
"陈小春,邓家佳,汪东城",448万,"李映辉,森岛","2016,12,09",呆呆计划,"剧情,喜剧,犯罪"
"张浩,吴志雄,李野,蓝波",,张浩,"2016,01,18",四平青年3偷天换日,"喜剧,动作"
"高泰宇,卢本娟",,秦榛,"2016,09,12",双程,"剧情,爱情"
"朱子奇,胡溪格",,朱子奇,"2016,12,27",最后的我来也,"剧情,动作,古装"
,,,"2016,01,01",孔子,纪录片
"韩雪,唐宸禹,荣益,朱圣祎",363万,张江南,"2016,08,05",古曼,"惊悚,悬疑"
"陈妍希,杰克逊·拉斯波恩,姜成镐,亨利·伊安·库斯克",216万,林浩然,"2016,11,25",夏威夷之恋,"剧情,爱情,悬疑"
"吴彦祖,张孝全,张若昀",3617万,"林岭东,钱文锜","2016,11,25",冲天火,"剧情,动作,悬疑"
"李雪健,陶慧敏,陶海,周荣盛",1112万,雷献禾,"2016,07,22",老阿姨,剧情
"岑丽香,郑欣宜,何佩瑜,崔碧珈",363万,钱国伟,"2016,11,18",辣警霸王花,"喜剧,动作"
"陈希郡,梁鑫",,袁再显,"2016,03,28",我的前任要结婚,"剧情,喜剧,爱情"
"华少,岳云鹏,周笔畅,大张伟",,大卫·希尔,"2016,11,11",2016天猫双十一狂欢夜,"歌舞,真人秀"
"秦昊,林依晨,蔡淑臻,周姮吟",248万,张玮真,"2016,09,23",234说爱你,爱情
,,"高薇华,李炜",2016,我的师父姜子牙,"动作,动画,奇幻,冒险,武侠"
"胡影怡,朱璇,周骏,孙晨",1081万,姬雨,"2016,06,17",筷仙,"恐怖,惊悚,悬疑"
"周柏豪,刘心悠,林德信,蔡洁",148万,翁秀兰,"2016,04,08",我的老婆是明星,"喜剧,爱情"
"安迪·加西亚,本·温切尔,玛丽亚·贝罗,麦克·道尔",193万,斯特瓦特·亨德尔,"2016,11,01",钢铁骑士,"动作,冒险,科幻"
,,"黄一山,李健仁,黄一飞,程东,苑琼丹","2016,12,27",一根神棍,"剧情,喜剧"
,,"李健仁,金阳,宋沐泽,汤晶晶,朱荣荣",2016,剩女脱单记,"喜剧,爱情"
"周恒乐,张宇",,高启盛,"2016,05,18",分裂1:906号患者档案,"剧情,悬疑"
,,,"2016,11,11",你相信有灵魂伴侣吗？(中文国际版),"剧情,爱情,短片"
,,郑拓疆,"2016,06,12",我的老婆未成年2,"喜剧,爱情"
"万茜,徐才根",,林旭坚,2016,安乐,剧情
"朱军,撒贝宁,尼格买提·热合曼,朱迅",,吕逸涛,"2016,02,07",2016年中央电视台春节联欢晚会,"歌舞,真人秀"
"高以翔,王水林,范湉湉,九孔",619万,马侃,"2016,11,25",最萌身高差,"喜剧,爱情"
,,,"2016,09,28",双程2,
,,孙珂,"2016,08,27",大叔，我爱你,
"沈念慈,王晓彤,高其昌,何向东",,彭擎政,"2016,12,23",相思,"动画,短片"
,,高群书,2016,华夏之王,"剧情,奇幻,古装"
远藤新菜,,邱琦,"2016,09,26",东京不热,剧情
"张静初,何润东,金永敏",760万,"千丙哲,张哲洙","2016,05,27",蜜月酒店杀人事件,"悬疑,剧情"
"曹斐然,李奔,李峥",443万,姜军,"2016,05,20",死亡笔记,"悬疑,惊悚,恐怖"
"王震森,候梦琪,杜亮,刘振安",,李亚,"2016,07,06",潘金莲就是我,剧情
"热拉尔·朗万,乔伊·斯塔尔,阿丽斯·塔格里奥妮,伊马诺尔·佩尔塞",183万,法布里斯·度·沃尔斯,"2016,02,19",夺命枪火,"剧情,动作,犯罪"
"黄莺,李正翔,张欣,姜玉玲",505万,徐克,"2016,05,27",糖果世界大冒险,"动画,冒险,奇幻"
"赵泳鑫,檀健次,冯家妹,潘春春",261万,闵晋涛,"2016,11,04",恐怖笔记,"悬疑,恐怖"
"佟瑞欣,郭伟华,马晓伟",240万,"刘星,胡明钢","2016,10,10",遵义会议,"战争,历史,剧情"
"布鲁斯·威利斯,克里斯托弗·米洛尼,戴夫·巴蒂斯塔,艾德里安·格尼尔",438万,史蒂芬·C·米勒,"2016,12,23",掠夺者,"动作,犯罪"
"姜星丘,申彩怡,刘小奇,丁一",522万,摩撒利,"2016,07,15",笔仙撞碟仙,"惊悚,恐怖,悬疑"
,,傅筱,"2016,05,13",丧尸肖恩,"喜剧,动作,爱情,科幻"
,,"钟紫心,韩锐","2016,09,13",恶棍英雄,
