actors,boxoffice,directors,time,title,type
"谭卓,袁子芸,黄尚禾,陆琦蔚",,杨俊汉,"2018,05,29",凌晨四点的上海,短片
,,,"2018,07,30",失恋博物馆,
,,,"2018,11,01",造梦者,
,,"张嘉译,雷佳音,秦海璐,景甜,马伊琍","2018,01,01",2017国剧盛典,"音乐,歌舞"
"丁凡,曾小敏,彭庆华",36万,"邓原,潘钧","2018,01,18",柳毅奇缘,"剧情,奇幻,戏曲"
"储小蕾,冯思雨,吴烨,汉研",,刘林宗,"2018,08,15",追爱大作战,"剧情,爱情"
"章涛,袁心冉,居来,刘锡明",,苏本铮,"2018,11,28",梦想者联盟,剧情
"宫哲,张珏,张悦楠,李骏诚",28万,翔子,"2018,09,07",过往的梦,"剧情,爱情,犯罪"
"萧传勲,吴昱瑶,曹娇,张昊男",,朴成镇,2018,追拳,"剧情,运动"
,,,"2018,10,31",尘埃2018,
"刘姝贤,罗雪丽,段艺璇,苏杉杉",,周若尘,"2018,01,12",大唐嘻游记,"喜剧,古装"
,587万,焦波,"2018,04,20",出山记,纪录片
"中泽祥,翁滋蔓,高艺",11万,"罗颂其,黄庆铭","2018,03,16",十七后 与青春化敌为友,"剧情,爱情"
"郝柏杰,沈凯,贾漪娜",,郝柏杰,"2018,10,26",龙墓魅影,"悬疑,惊悚,冒险"
,,孔笙,2018,命运谷之决胜宜昌,"剧情,战争"
"潘思羽,傅泓霖",,傅泓霖,"2018,03,08",鬼算子,喜剧
"晋松,张恒睿,A娜,Vander McLeod",,罗金耀,"2018,12,14",破天荒,"动作,悬疑,犯罪"
"李治廷,白客,张榕容,周韦彤",,黄雷,2018,合法伴侣,"喜剧,爱情"
,,"何炅,谢娜,李维嘉,吴昕,杜海涛","2018,06,24",毕业歌会,"音乐,歌舞,真人秀"
"叶小开,何其炜,潘子剑,朱丽岚",,李遥波,"2018,07,03",男狐聊斋2兰若寺,"爱情,古装"
"连诗雅,向俞星,范薇,陈怡凡",88万,陈钺晖,"2017,10,04",光影之战,剧情
,,,"2018,11,13",神龙之战,"古装,武侠"
"康钰潇,杨家麟,安伯·道格拉斯,钟远林",6万,吴晓东,"2018,02,09",熊猫石的奇幻旅行,"冒险,奇幻,家庭"
"李杨,杜函梦,胡明,钱哆多",52万,李杨,"2018,02,02",盲·道,"剧情,悬疑,犯罪"
"吉静,郭政建,白涛",1255万,"杨仁贤,李文龙Gordon","2016,04,30",青蛙总动员,"动画,冒险"
"战天泽,潘章明,刘芮侨,王翔",65万,冯万里,"2018,09,21",极品师徒,"喜剧,爱情"
"易烊千玺,杨紫琼,陈坤",,"朱允,刘军卫","2018,06,12",我的时代和我,纪录片
"王雪沁,杨进,张洋",2339万,"郑成峰,蒋叶峰","2016,10,03",疯狂丑小鸭,"动画,冒险"
"王传君,王珞丹",,徐超,2018,不老奇事,剧情
"王可如,刘冬沁,谢治勋",,"孙睿,林子平",2018,草样年华,"剧情,爱情"
"卫仑,黄米依,何靖,韩秋池",52万,唐宇,"2018,04,20",冰封迷案,"惊悚,悬疑"
,,,"2018,11,03",享金猎人,
,,"蔡徐坤,陈立农,范丞丞,黄明昊,林彦俊","2018,06,15",NINEPERCENT花路之旅,"纪录片,真人秀"
"竹内顺子,樱井孝宏,花江夏树,细谷佳正",,元永庆太郎,"2018,05,05",数码宝贝大冒险tri. 第6章,"科幻,动画,冒险"
"王海涛,任青安,丁建钧,龙水林",,左志国,2018,云雾笼罩的山峰,悬疑
"梁辰羽,樱雪,代佳夕,李卫东",207万,齐迹,"2018,08,24",惊慌失色之诡寓,"恐怖,惊悚"
"周恒乐,明子煜",,"花明,陈超",2018,完美魔咒,"剧情,爱情,奇幻"
李志,,赵可儿,"2018,07,26",我们的叁叁肆·山东篇,"纪录片,音乐"
"马境,李修蒙,张嘉,任伟",,张万一,"2018,12,07",左手右手,"剧情,爱情"
"王良,许还山,方青卓,那威",5万,王良,"2018,10,20",我的老兵爷爷,"剧情,战争,传记"
"啜妮,裘恩典,张晔子,阎汶宣",,叶京,2018,与青春有关的日子,"剧情,爱情"
"段艺璇,许凯,赵震,赵成晨",,张国超,2018,风来风去,"喜剧,动画,冒险,家庭"
,,,"2018,10,25",八面修罗之九重锁,
,,刘真君,"2018,06,19",闻香识男人,"爱情,短片"
"廖健,谢帝,刘延博",,张大格,"2018,02,06",火锅侠,"剧情,喜剧,动作"
陈道明,,"埃尔韦·雷诺阿,曹保平",2018,围猎,剧情
"马子善,耶而古拜,周进花,马志林",58万,王学博,"2018,04,04",清水里的刀子,剧情
,,蔡岳勋,2018,铜锣湾风云,"剧情,动作"
李立宏,194万,"陈磊,邓洁","2016,01,07",舌尖上的新年,纪录片
,,"朱星杰,周彦辰,陈哲远,程潇,戴萌","2018,04,29",2018爱奇艺粉丝嘉年华,"纪录片,真人秀"
,,"周迅,陈冲,陈建斌,董子健,黄觉","2018,06,06",今日影评·表演者言 第二季,脱口秀
"尤天翔,张颖冰,秦汉擂",3万,"郑晓东,郑小东","2018,08,03",三十那年,剧情
,,,"2018,08,13",唐人街之罪,"剧情,悬疑"
"安琥,徐洁儿,苏翊鸣",40万,"段玉宝,王金利","2018,08,28",摇滚小子,剧情
,,钟汉良,2018,沙漏,剧情
,,高广泽,2018,简爱之约,
,,"舒冬,张春蔚,倪萍","2018,05,20",等着我 第四季,"生活,公益"
,,,"2018,10,29",不良神探,"动作,悬疑"
"黄璐,罗蓝山,田牧宸",22万,乔丹·席勒,"2018,03,30",三伏天,"剧情,爱情,家庭"
"方亚芬,钱惠丽,张永梅",,夏伟亮,"2018,06,21",西厢记,戏曲
"王洛勇,王亚军,刘永生,马岩",549万,张仲伟,"2018,07,28",文朝荣,传记
,,姜涛,"2018,11,09",石狮之超能记者,
"梁静,彭鸿禹,李光洁",,"徐克,麦大杰",2018,抓猴,"恐怖,悬疑"
"詹姆斯·弗兰科,米拉·乔沃维奇,刘玉玲,史努比狗狗",,詹姆斯·弗兰科,2018,未来世界,"剧情,科幻,动作"
"埃尔莫内拉·贾霍,弗朗切斯科·德穆罗,胡安·赫苏斯·罗德里格斯",,大卫·麦克维卡,"2018,09,14",茶花女,音乐
,,郭富城,2018,我们十七岁 第二季,真人秀
,,,"2018,10",死亡血咒1：红衣怨灵,惊悚
"黄俊捷,魏晚秋,闫露娢,陈诚",7万,季钢,"2018,03,23",青春24秒,"剧情,爱情,运动"
"薛明媛,傅亨,喻言,王居峰",8万,源唯杰,"2018,08,31",萌宠入殓师,"喜剧,爱情"
,,"王德顺,王欣如,樊少皇","2018,07,13",深海巨妖,"动作,奇幻"
"唐以诺,杨金赐,姚星竹,张春",,何力,"2018,11",同名男子,"剧情,悬疑,犯罪"
"宋妍霏,金泰焕,魏哲鸣,李歌洋",,丁梓光,2018,我的奇妙男友2 之 恋恋不忘,"喜剧,爱情,科幻"
"梁恩,屠育玮,张佳熙",7万,"喻亢,黄建业","2018,06,08",一个人的江湖,动作
"丁志诚,聂远,杨炀",,林兵,"2018,09,17",天蝎行动,剧情
,,"谷峯,何索","2018,07,25",盗墓寻龙,"剧情,冒险"
"姚奕辰,乔乔,曹卫宇,蒋方婷",128万,刘赫尧,"2018,03,09",灵魂当铺之时间典当,"爱情,悬疑,科幻"
"老井,邬霞,吉克阿优",319万,"吴飞跃,秦晓宇","2017,05,01",我的诗篇,纪录片
"何乙轩,李运佳,周舟,黄娟",399万,王俊潾,"2018,06,06",暗夜良人,"剧情,悬疑"
"王安琪,王晨,高寒,高嵩",199万,吴琴,"2018,02,01",时空偷渡少女,"爱情,奇幻"
,,"谢天依,费沁源,张雅梦,巫迪文,陆婷",2018,女尊·三国志,古装
"闫鹿杨,姜文轩,赵婉娇,李铁军",76万,尚永峰,"2018,06,29",姽婳,"恐怖,惊悚"
"张峻宁,杜奕衡,石雨晴,白纬芬",2万,孙杰,"2018,07,06",只能活一个,"悬疑,犯罪"
"叶甫盖尼·米罗诺夫,康斯坦丁·哈宾斯基,弗拉基米尔·伊利因,亚历山德拉·乌尔苏利亚科",,德米特里·基谢廖夫,2018,天际行者,"剧情,冒险,历史"
"欧阳佳,高翔,雷诺儿,马筱哲",42万,叶小舟,"2018,01,12",时空终点,"惊悚,悬疑,科幻"
,,,"2018,11,13",错爱谎言,
"王千源,宋佳,冯远征,李九霄",,王昱,2018,你是凶手,"剧情,悬疑,犯罪"
,,,2018,幻城,"爱情,奇幻"
"杨俊峰,张郎",,刁璐璐,"2018,08,25",时间遗墓1：九龙解棺,"奇幻,冒险"
"冼色丽,徐子力,宋星翰,飞尔多斯",,栗心博,"2018,07,19",方世玉之人在江湖,"喜剧,动作,历史,犯罪,武侠,古装"
,,"任鲁豫,李思思,尼格买提·热合曼,段纯,关晓彤","2018,05,04",筑梦新时代,歌舞
"樊少皇,何蓝逗,罗鸣,贾云哲",,罗乐,"2018,05,25",大圣伏妖,"动作,古装,奇幻"
,,"王子异,林彦俊,周锐,尤长靖,王琳凯","2018,08,18",2018粉丝嘉年华盛典,"歌舞,音乐,脱口秀"
"保罗·鲍恩,菲利普·波佐,帕斯卡尔·卡萨诺瓦,Emmanuel Curtil",868万,大卫阿拉克斯,"2018,03,16",虎皮萌企鹅,"喜剧,动画,冒险"
"罗京民,邱林,吕亚萍,焦妮",,杨瑾,"2017,11,13",那年八岁,"剧情,家庭"
,,,2018,泰坦尼克密码,剧情
,,李阳,2018,从21世纪安全撤离,"动作,爱情,科幻"
,,,"2018,03,27",茶啊二中 第四季,"剧情,喜剧,动画"
"王栎鑫,陈思,迈克尔·格罗斯,杰西·科尔蒂",2003万,维克多·拉基索夫,"2016,07,15",超能太阳鸭,"喜剧,动画,冒险"
"陈倩楠,傅汉源,王奕然,王丽娜",,傅闱玮,"2018,07,14",龙的新娘,爱情
"雷牧,贾宗超,吕克·本扎,周文羽",,王海,"2018,12,13",疯狂的契约,"剧情,喜剧"
"齐溪,杜江,咏梅,王景春",,王小帅,2018,地久天长,爱情
"刘熙阳,张一山,杨紫,关晓彤",75万,张辉,"2018,06,08",一纸婚约,"剧情,爱情"
"涂圣成,蒋芸,冯薪朵,刘彤",,马中轩,"2018,07,07",大梦西游5三恋白骨精,"喜剧,动作,爱情,奇幻"
"于湉,王梓轩,吴鹤谦,林耀声",191万,陈友,"2018,07,20",兄弟班,"剧情,喜剧"
,,,"2018,11,03",说唱门徒,
"钟小丹,徐卫,黎拥宪",15万,"倪榕,于人","2018,09,10",守望一生,剧情
"赵炳锐,吕晓霖,余皑磊,啜妮",141万,李非,"2018,05,25",命运速递,"剧情,喜剧,犯罪"
"道恩·强森,昆凌,文峰,黄经汉",6.70亿,罗森·马歇尔·瑟伯,"2018,07,20",摩天营救,"动作,惊悚,冒险"
"冯绍峰,张静初,吴刚,唐嫣",,张番番,2018,三体,科幻
"米拉·库尼斯,凯特·麦克金农,贾斯汀·塞洛克斯,萨姆·修汉",6168万,苏珊娜·福格尔,"2018,10,19",我的间谍前男友,"喜剧,动作"
"Cassandra Morris,Kristen Day,Chris Niosi,Bob Klein",6014万,林恩·萨瑟兰,"2018,10,01",新灰姑娘,"动画,冒险,奇幻"
"钱哆多,高晓攀,谢孟伟",,张忠,"2018,07",笑里藏刀,剧情
,,,"2018,10,30",板板兄弟之大电影,
钟曼洋,,王光利,"2018,08,11",以为是老大之金三角风云,"喜剧,冒险"
"查德维克·博斯曼,迈克尔·B·乔丹,露皮塔·尼永奥,丹娜·奎里拉",6.62亿,瑞恩·库格勒,"2018,03,09",黑豹,"剧情,动作,科幻"
"朱亚文,张榕容,王亮,晓凡",,查慕春,2018,欢迎来到熊仁镇,"喜剧,动作,爱情"
"韩素媛,庞贝童,曹菡,徐子力",150万,张跃斌,"2018,07,06",细思极恐,"恐怖,惊悚"
"丽莉·克亚芙,查宁·塔图姆,亚当·德赖弗,塞思·麦克法兰",2778万美元,史蒂文·索德伯格,2018,神偷联盟,"喜剧,动作,犯罪"
"李树生,郭慧,王义钦,冯健",18万,崔守杰,"2018,05,13",天下父母,剧情
"张先童,曹彦锋,戚畅,罗曼",108万,朱晶,"2018,07,13",海龙屯,纪录片
"王雪沁,吴凡,周宗禹,张艺文",206万,李金保,"2018,09,15",禹神传之寻找神力,"动画,冒险"
"王一鸣,吴军,李屹伦,张博",28万,李振,"2018,02,09",疯狂熊孩子,喜剧
"宋睿,罗翔,曾漪莲,余爱笑",198万,海鹏,"2018,03,16",玲珑井,"恐怖,惊悚"
"郭凯敏,刘金山,孙浩涪,郑龙",13万,李相国,"2018,05,18",擒贼先擒王,"剧情,动作"
"李志,周云蓬",,赵可儿,"2018,03,27",我们的叁叁肆 云南篇,纪录片
"西德尼玛,杨秀措,扎西,金巴",112万,万玛才旦,"2017,08,01",塔洛,剧情
"马特·达蒙,朱丽安·摩尔,奥斯卡·伊萨克,诺亚·尤佩",567万,乔治·克鲁尼,"2018,01,12",迷镇凶案,"喜剧,悬疑,犯罪"
"许还山,周知,奚美娟,王栎鑫",329万,刘海,"2018,03,30",爱的帕斯卡,剧情
"尹天照,林枫烨,付赫安琪,雷宇扬",,刘轩狄,"2018,12,01",伏妖·白鱼镇2,"动作,奇幻"
"刘敏涛,李砚,霍青,吴紫彤",9万,安战军,"2018,09,15",黑蝴蝶,剧情
"于果儿,王可,大卫·毕加索,杨梓艺",22万,冯铁城,"2018,06,22",致命夺宝,"爱情,动作,冒险"
,,"段富超,张楠,李江","2018,11,13",荒漠游侠,"动作,武侠,古装"
"吴镇宇,古天乐,春夏,蔡洁",803万,司徒慧焯,"2018,03,23",脱皮爸爸,"剧情,喜剧,奇幻"
"彭禺厶,王婉中,张德晖",,代艺霖,"2018,11,11",热恋女校,爱情
"金靖承,候云箫,刘芷含,是之",,黄璜,2018,武林孤儿,剧情
"凯特·玛拉,汤姆·费尔顿,布莱德利·惠特福德,杰拉丁妮·詹姆斯",671万,加芙列拉·考珀斯维特,"2018,05,11",战犬瑞克斯,"剧情,战争"
"约翰尼·德普,詹姆斯·麦卡沃伊,艾米莉·布朗特",1041万,"约翰·斯蒂文森,约翰·斯蒂芬森","2018,07,20",淘气大侦探,"剧情,动画,冒险"
"虎虎,洪浚嘉,郭万超,朱晓鸣",1万,张博,"2018,06,22",九门提督,"古装,武侠"
"范洪涛,温正邦,古玉枫,黄宝龙",24万,韩荣声,"2018,08,24",纯真年代,"剧情,家庭"
"孙海英,韩三明,王乃训,宋四维",137万,李军林,"2018,01,16",一个人的课堂,"剧情,家庭"
"树锋,味芳",46万,赵青,"2017,11,17",我只认识你,纪录片
"章子怡,王力宏,光良",2462万,"胡升忠,谭秋薇","2015,10,23",龙在哪里？,"喜剧,动画,冒险"
"卡诺查·曼雅德昂,杜江,萨维提·苏提查农",253万,"甘·方苏旺,彭萨·康斯里","2018,06,29",暹罗决：九神战甲,"动画,动作,奇幻"
,,"黄景瑜,张艺上",2018,为了你我愿意热爱整个世界番外之光之子,
"麦肯泽·摩斯,杰德·瑞斯,大卫·德路易斯,卡拉·吉门内斯",980万,罗伯特·文斯,"2018,03,24",萌犬好声音,"喜剧,音乐,冒险"
"洪亦平,马靓,胡锰,黄海冰",62万,洪亦平,"2018,09,07",草戒指,爱情
"刘思童,吴旭,孙博,陈子平",486万,陈廖宇,"2018,06,16",吃货宇宙,"喜剧,动画,科幻"
"谭杰希,倪新宇,胡悦,孙亿舒",236万,张孝爽,"2018,04,28",午夜十二点,"恐怖,惊悚"
"吴雯璇,阿里木江·阿迪力,文东俊,马冬",,严高山,"2018,11,11",黄金刀客,"剧情,动作,武侠,古装"
"朱利安.卢曼,索菲.范.德温,艾比·侯斯,Rienus Krul",,迪克·麦斯,2018,狂暴凶狮,"惊悚,动作,剧情"
"纪尧姆·达尔诺,鲍里斯·雷林格,席琳·荣特",1609万,"本杰明·雷内,帕特里克·英伯特","2018,03,16",大坏狐狸的故事,"动画,家庭"
"金子,朱仲春,秦汉擂,汤馨",2万,张宗元,"2018,10,05",假装不正经,"喜剧,爱情"
"克里斯托弗·哈德克,马瑞克·塔西里克,Stanislav Zindulka,Jolka Krásná",108万,加林娜·米克林诺瓦,"2018,08,24",奇怪的袜子精灵,"动画,冒险,奇幻,家庭"
"李易祥,韩三明,何达",,李春啸,2018,滚动的钢蛋,喜剧
,,,"2018,02",西游记之女儿国奇孕记,"动作,奇幻"
,,"窦文涛,姜文,马未都,孟广美","2018,07,09",圆桌讲究派,脱口秀
"余男,任达华,高捷,彭敬慈",403万,黄璜,"2018,04,13",西北风云,"剧情,犯罪"
"刘頔,胡溪格,庞勇,黄健",,王冠迪,"2018,07,07",伏狐记,"动作,惊悚,奇幻"
"张一山,丁丁,朱泳腾,温海波",457万,许斌,"2018,04,13",毕业作品,"剧情,爱情,冒险"
"陶典,韩娇娇,刘垚,彭博",993万,舒展,"2016,10,01",我是哪吒,"动画,冒险,奇幻"
"马顺洗,李虎城,彭一家,刘炷诗嫚",41万,徐耿,"2018,05,11",破门,剧情
"孙丹丹,陈奕鸣,孙家文,许喵喵",148万,孙杰,"2018,06,01",毛骨悚然之红衣男孩,"惊悚,悬疑"
"福士苍汰,高畑充希,竹内结子,前野朋哉",,三木康一郎,2018,旅猫日记,剧情
"亚瑟·杜彭,莎拉·弗里斯蒂,布鲁诺·萨拉曼,皮埃尔·里夏尔",131万,克里斯蒂安·德·维塔,"2018,03,08",飞鸟历险记,"动画,冒险,家庭"
宋小宝,,宋小宝,2018,发财日记,"剧情,喜剧"
,,易扬,"2018,02,26",变种新人类,科幻
"王姬,庹宗华,英壮,常索妮",133万,王陆涛,"2018,06,08",因果启示录,剧情
"梁静,赵立新,王佳佳",131万,"张楠,李伟","2018,06,22",伊阿索密码,"惊悚,悬疑"
"韩朴俊,朱颜曼滋,李心敏,韩秋池",,马小刚,"2018,05,18",罪途3之正义规则,"剧情,悬疑,犯罪"
"切尔西·洛佩兹,安娜·德拉·克鲁兹,雅尼娜·杰克逊,弗罗伦斯·哈蒂根",75万,贾斯廷 巴伯,"2018,06,22",凤凰城遗忘录,"悬疑,科幻"
"涂世旻,柯子静,Stephanie Strehlow",5万,"谢韵,黄俊舒","2018,08,07",真心话太冒险,"喜剧,爱情"
"谢园,赵达,巴多",,"丁小雄,陈静","2018,06,29",故事贩卖机,"喜剧,爱情,悬疑,奇幻"
"乔丹·杜力乌,Annabel Wolfe,Beth Champion,Christopher Gabardi",864万,马特·德鲁蒙德,"2018,05,31",我的宠物恐龙,"冒险,科幻,家庭"
"英泽,叶不勒,茶艾南,叶门",227万,鹏飞,"2018,04,20",米花之味,剧情
"佟大为,郑秀文,王双宝,康彧涵",,戴思杰,2018,午夜慢车,爱情
"金起范,徐申东,元华,陈德容",95万,虞军豪,"2018,06,15",泡菜爱上小龙虾,"喜剧,奇幻"
"邵兵,孙绍龙,赵圆圆,孔琳",2448万,兰城序,"2018,02,02",坏爸爸,"剧情,家庭"
"许芳铱,帕斯卡尔·格雷戈里,黄若熙",,竹原青,2018,星溪的三次奇遇,"剧情,冒险,奇幻"
"T·J·米勒,詹姆斯·柯登,安娜·法瑞丝,玛娅·鲁道夫",8609万美元,安东尼·莱昂迪斯,2018,表情奇幻冒险,"喜剧,动画,冒险"
"焦曼婷,高泰宇",,卫立洲,"2018,11,09",法医秦明之车尾游魂,"剧情,悬疑"
"周芷莹,钟奕儿,陶奕希,周冉",,曹远志,2018,七仙女之仙女下凡,"剧情,喜剧,家庭,古装"
"吉列尔莫·罗梅罗,丹尼·罗维拉,埃尔莎·帕塔奇",1060万,"阿尔维托·罗德里格斯,纳乔·拉·卡萨","2018,02,02",狗狗的疯狂假期,"喜剧,动画"
"洪天照,晋松,许皓勋,李亚真",9万,史震飞,"2018,08,21",疯狂暑期之哈喽怪物,剧情
"娜塔莉·波特曼,彼得·萨斯加德,格蕾塔·葛韦格,比利·克鲁德普",213万,帕布罗·拉雷恩,"2018,01,19",第一夫人,"剧情,悬疑,传记"
"易柏辰,虞祎杰,阚犇犇,张子璇",,薛文华,"2018,07,06",封神战纪,"奇幻,古装"
"韩朴俊,朱颜曼滋,李心敏,韩秋池",,马小刚,"2018,05,15",罪途2之救赎代价,"剧情,悬疑,犯罪"
"李程彬,郭姝彤,颜卓灵,周游",,张林子,2018,镜像人·明日青春,剧情
"维托·鲁吉尼斯,Jelena Kirejeva,达尼尔·奥勒布里斯基,Valentinas Krulikovskis",,埃格勒·维特利特,"2018,06,01",养猪场的奇迹,"剧情,喜剧"
,,,"2018,07,06",药有神功,"纪录片,短片"
,,,"2018,10,31",我的猪队友,
"余秀华,余文海,尹世平,杨晓燕",180万,范俭,"2017,06,26",摇摇晃晃的人间,"纪录片,传记"
,661万,罗洋,"2018,05,12",小公主艾薇拉与神秘王国,"动画,冒险,家庭"
"杨潇,王铮,李智勇",,秦燕,2018,狼牙山五壮士,战争
"任帅,徐永革,叶鹏,张浩",26万,高成岗,"2018,04,27",雪·葬,剧情
"杜奕衡,沈保平,李国麟,亢继辉",2万,陈家俊,"2018,03,08",疯狂的公牛,"喜剧,家庭"
"陆莹,刘佳龙,华佳琪,苏俊宇",1万,和志君,"2018,09,21",迷失的彩虹 古坠归来,剧情
"冯波,郝柏杰,邓燕歌,张正阳",2万,于鹏,"2018,09,21",关关雎鸠,"剧情,爱情,悬疑"
"郝蕾,刘帅良,韩彦博,裴魁山",125万,郭大雷,"2018,06,21",监狱犬计划,"剧情,喜剧"
"释小松,陶奕希,肖杨博涵",,"潘礼平,莫志颖",2018,小戏骨：射雕英雄传,"剧情,家庭,武侠,古装"
"聂远,葛天,杜奕衡,初俊辰",410万,温河,"2018,10,31,18,00",黑暗迷宫,"悬疑,犯罪"
"亚当·桑德勒,赛琳娜·戈麦斯,凯瑟琳·哈恩,安迪·萨姆伯格",2.24亿,格恩迪·塔塔科夫斯基,"2018,08,17",精灵旅社3：疯狂假期,"喜剧,动画,奇幻"
"沈伐,岳红,朱子岩,黄梁宇",838万,彭建伟,"2018,02,20",人怕出名猪怕壮,喜剧
"井柏然,周冬雨,田壮壮,苏小明",13.61亿,刘若英,"2018,04,28",后来的我们,"剧情,爱情"
"吴孟达,郝劭文,宋小宝,王宁",1.31亿,朱延平,"2018,08,17",新乌龙院之笑闹江湖,"剧情,喜剧,动作"
"李易峰,迈克尔·道格拉斯,周冬雨,曹炳琨",5.10亿,韩延,"2018,06,29",动物世界,"动作,悬疑,冒险"
"玛丽·布奈尔,童菲,罗宾·希纳西",208万,"万沥方,董方辰","2018,10,26",暮光巴黎,"剧情,爱情,奇幻"
"杰森·斯坦森,李冰冰,雷恩·威尔森,鲁比·罗丝",10.52亿,乔·德特杜巴,"2018,08,10",巨齿鲨,"动作,冒险,科幻"
"克里斯·帕拉特,布莱丝·达拉斯·霍华德,泰德·拉文,托比·琼斯",16.96亿,胡安·安东尼奥·巴亚纳,"2018,06,15",侏罗纪世界2,"动作,冒险,科幻"
"姜文,彭于晏,廖凡,周韵",5.83亿,姜文,"2018,07,13",邪不压正,"剧情,喜剧,动作"
"托比·凯贝尔,玛姬·格蕾斯,瑞恩·柯万腾,梅丽莎·博洛纳",9437万,罗伯·科恩,"2018,11,02",飓风奇劫,"动作,犯罪,灾难"
"陈赫,袁弘,娄艺潇,邓家佳",5.55亿,韦正,"2018,08,10",爱情公寓,"喜剧,爱情"
"格雷格·T·尼尔森,霍利·亨特,莎拉·沃威尔,赫克·米尔纳",3.54亿,布拉德·伯德,"2018,06,22",超人总动员2,"动画,动作,冒险"
"祝希娟,李金斗,张桐,赵婉瑜",28万,邢潇,"2018,01,25",大雪冬至,剧情
"比蒂·埃德蒙森,艾德·斯克林,汤姆·班尼特,珍妮弗·桑德斯",217万,曼迪·弗莱切,"2018,11,09",我的冤家是条狗,"喜剧,家庭"
"容中尔甲,尼玛颂宋,赛却加,廖希",240万,松太加,"2018,10,26",阿拉姜色,剧情
"古天乐,张智霖,郑嘉颖,邓丽欣",4.43亿,林德禄,"2018,09,14",反贪风暴3,"剧情,动作,犯罪"
"张子枫,彭昱畅,赵今麦,孙泽源",3.75亿,郑芬芬,"2018,08,17",快把我哥带走,"喜剧,奇幻"
"黄渤,舒淇,王宝强,张艺兴",13.55亿,黄渤,"2018,08,10",一出好戏,"剧情,喜剧"
"张译,黄景瑜,海清,杜江",36.51亿,林超贤,"2018,02,16",红海行动,"剧情,动作"
"柯蒂·斯密特-麦菲,蕾奥娜·维埃拉,娜塔莎·迈尔兹,延斯·赫尔腾",1.15亿,艾尔伯特·休斯,"2018,09,07",阿尔法：狼伴归途,"动作,冒险,家庭"
"赵涛,廖凡,徐峥,梁嘉艳",6993万,贾樟柯,"2018,09,21,10,00",江湖儿女,"爱情,犯罪"
"赞达亚·科尔曼,查宁·塔图姆,吉娜·罗德里格兹",7303万,"格伦·费卡拉,杰森·雷西格","2018,10,19",雪怪大冒险,"喜剧,动画,奇幻"
,185万,薛玉峥,"2018,11,10",两个俏公主,"动画,奇幻,家庭"
"汤姆·克鲁斯,亨利·卡维尔,文·瑞姆斯,西蒙·佩吉",12.45亿,克里斯托弗·麦奎里,"2018,08,31",碟中谍6：全面瓦解,"动作,惊悚,冒险"
"玉米提,古丽米娜·麦麦提,金星",350万,"阎清秀,于德安","2018,11,02",你美丽了我的人生,"爱情,歌舞"
"陈建斌,任素汐,潘斌龙,章宇",682万,饶晓志,"2018,11,16",无名之辈,"剧情,喜剧,犯罪"
"黄才伦,艾伦,宋阳,卢靖姗",6.04亿,吴昱翰,"2018,09,30,08,00",李茶的姑妈,喜剧
"保罗·路德,伊万杰琳·莉莉,迈克尔·佩纳,沃尔顿·戈金斯",8.32亿,佩顿·里德,"2018,08,24",蚁人2：黄蜂女现身,"动作,冒险,科幻"
"麦肯吉·弗依,摩根·弗里曼,凯拉·奈特莉",1.11亿,"拉斯·霍尔斯道姆,乔·庄斯顿","2018,11,02",胡桃夹子和四个王国,"动作,冒险,奇幻"
"拉妮·玛克赫吉,内拉吉·卡比,苏普丽雅·皮尔加卡尔,罗特·萨拉夫",1.49亿,西达尔特·马尔霍特拉,"2018,10,12",嗝嗝老师,"剧情,喜剧"
"邓超,孙俪,郑恺,王千源",6.29亿,张艺谋,"2018,09,30,08,00",影,"剧情,动作,古装"
"小罗伯特·唐尼,克里斯·海姆斯沃斯,马克·鲁法洛",23.90亿,"安东尼·罗素,乔·罗素","2018,05,11",复仇者联盟3：无限战争,"动作,冒险,科幻"
"沈腾,宋芸桦,张一鸣",25.48亿,"闫非,彭大魔","2018,07,27",西虹市首富,喜剧
"埃迪·雷德梅恩,凯瑟琳·沃特森,艾莉森·萨多尔,约翰尼·德普",6976万,大卫·叶茨,"2018,11,16",神奇动物：格林德沃之罪,"冒险,奇幻,家庭"
"姚晨,马伊琍,袁文康,吴昊宸",2.85亿,吕乐,"2018,10,05",找到你,剧情
"甄子丹,黄圣依,王宝强,任达华",3432万,叶伟民,"2018,11,02",冰封侠:时空行者,"剧情,动作"
"波伊德·霍布鲁克,奥立薇娅·玛恩,伊冯娜·斯特拉霍夫斯基,雅各布·特瑞布雷",2.17亿,沙恩·布莱克,"2018,10,26,08,00",铁血战士,"动作,冒险,科幻"
"周润发,郭富城,张静初,冯文娟",12.73亿,庄文强,"2018,09,30",无双,"动作,惊悚,犯罪"
"高山南,山口胜平,山崎和佳奈,小山力也",1.04亿,立川让,"2018,11,09",名侦探柯南：零的执行人,"动画,动作,悬疑"
"徐峥,周一围,王传君,谭卓",31.00亿,文牧野,"2018,07,05,00,00",我不是药神,"剧情,喜剧"
"周迅,秦昊,杜江,张子枫",6652万,岩井俊二,"2018,11,09",你好，之华,"剧情,爱情"
"苏尚卿,王一博,段艺璇,马斑马",8363万,奚超,"2018,10,26,08,00",昨日青空,"剧情,动画"
,,朱恩民,"2018,10,27",诡屋调查实录之魔兵借道,
,,雒清,"2018,3",信仰；佛光普照,纪录片
