actors,boxoffice,directors,time,title,type
"舒淇,佟大为,姜武,张国立",,林浩然,2015,牛兄牛弟,"喜剧,动画,冒险"
"王博文,余心恬,林丹,张赫",,王熠,"2015,08",轻羽飞扬,运动
"张智霖,佘诗曼,薛家燕,陈乔恩",4256万,叶念琛,"2015,11,20",十月初五的月光,"剧情,爱情"
何佳颖,,李锦伦,"2015,12,14",行尸崛起之丧尸新娘,"爱情,惊悚,恐怖,短片,奇幻"
"克里斯·海姆斯沃斯,丹尼尔·布鲁尔,奥利维亚·王尔德,亚历山德拉·玛丽亚·拉娜",2001万,朗·霍华德,"2015,12,11",极速风流,"动作,运动,传记"
,,,2015,北纬66°,"纪录片,短片,音乐"
"刘青云,黄晓明,方中信,薛凯琪",4489万,李光耀,"2015,04,03",暴疯语,"悬疑,惊悚"
"李权霖,李凤鸣,邱林",46万,"孙爱国,韩风","2015,10,10",妈妈，让我再爱你一次,"剧情,家庭"
"杰克·奥康奈尔,加内特·赫德兰,芬·维特洛克,多姆纳尔·格里森",3675万,安吉丽娜·朱莉,"2015,01,30",坚不可摧,"战争,运动,传记"
,,包美美,"2015,09,24",代孕2,
,,张之琨,"2015,05,07",粘贴,"悬疑,短片,奇幻,黑色电影"
,,李宛真,"2015,07,28",钢管侠,动作
,,,"2015,06,12",擦一擦你那满腹经纶的道貌岸然Demo,短片
,,,2015,甲午史鉴,"纪录片,历史"
萧鸿鹏,,陈奕铭,2015,疯狂寻宝记,剧情
"陈意涵,窦骁,杨祐宁,宋伊人",3221万,宋迪,"2015,08,07",新步步惊心,"爱情,奇幻,古装"
,,,"2015,04,19",高更门边的狼,
"吕一杰,李炳渊,颜婷易兰,王琪瑞",,何志强,"2015,07,15",诺苏之鹰,"剧情,动作"
,,,"2015,08,24",狼诱子,纪录片
,,廖鹏晨,"2015,10,16",有你，就很知足,
"林美秀,庹宗华,陈为民,王睿",,周学立,"2015,03,06",我的真命天子,"喜剧,爱情"
,,何瑞博,"2015,01,28",再见 稻草人,"剧情,短片,家庭,奇幻"
,,程俊,2015,羽龙传奇,剧情
,,,"2015,03",李楠的选择,
,,周强,2015,走在人生路,"纪录片,短片"
左一阳,,左一阳,"2015,12",敬个礼再走,剧情
,,,"2015,11",鬼诱,"悬疑,惊悚,犯罪,奇幻"
"黄圣依,胡明,王婉中,王全有",,陈建勇,"2015,10",钞票飞,"剧情,喜剧"
,,王虹博,2015,五万,"喜剧,动作,短片,奇幻"
"张琛,倪大红,韩烨洲",,臧溪川,2015,头顶一片天,剧情
,,张垚,"2015,11",玉兰菩提,爱情
黄淑仪,,严浩,"2015,04",死后三天,"剧情,短片,家庭"
陈牧扬,,孟柯,2015,曾经我们不懂爱,"家庭,亲情,剧情"
,,Chuljay Lee,2015,Spinning World,"记录片,冒险"
段冉,,潘润南,"2015,12",疯狂浪人,"剧情,动作,爱情"
,,夏梦怡,"2015,09",远去的家,纪录片
,,孙艾嘉,"2015,06",捕风,"爱情,科幻"
,,"郝婉晴,鞠婧祎,戴萌,赵嘉敏,许佳琪","2015,07",少女的巴别塔,纪录片
,,李缨,"2015,09",古北口,战争
,,"徐志鹏,王曼妮","2015,10",我叫叶凉晨,喜剧
,,,"2015,05",鬼局之异度幽林,"悬疑,犯罪"
,,唐冠华,2015,剪刀铺的日常,
陈健,,朱林森,"2015,06",女神凶咒,"剧情,悬疑,惊悚,恐怖"
皮逸嘉,,易何,"2015,12",朋友圈噩梦,惊悚
,,姜联,2015,妈妈的眼睛,"剧情,纪录片,家庭"
,,,"2015,06",放生,"剧情,悬疑,惊悚"
"戚迹,关慧卿,是安,孙艺宁",,文谦,2015,好汉花荣,武侠
,,郑伟,"2015,06",美丽乡愁,纪录片
,,杨竣羽,"2015,02",保持清醒,剧情
"刘城铭,陈瑞生,张怡心,蒋雯丽",,周盅光,2015,七月流水,剧情
,,万立林,2015,死亡出租车,"动作,悬疑,惊悚,短片,犯罪"
"马兰,郭鹏",,周九钦,2015,人气甜品店,"悬疑,惊悚,黑色电影"
"马启厚,剧雪,王博霄,任伟",,苗月,"2015,11,23",热干面的味道,剧情
"张智尧,倪景阳,乔杉,汤镇宗",68万,谢升皓,"2015,06,25",约定倒计时,"喜剧,爱情"
"王海祥,姚星彤,张蓝心,于荣光",551万,宋胤熹,"2015,06,12",我是谁2015,"喜剧,动作"
"李保田,马元,陈乔恩,孙艺洲",1万,安战军,"2015,12,11",北京时间,"剧情,爱情"
,,"姜至奂,周航,伊春德,王亚军,于月仙",2015,天降大咖,"喜剧,爱情"
周冬雨,,黄凯,"2015,05,15",关机一小时,"剧情,爱情"
"何子健,何伟,米歇尔·法布里斯,阿英达.迈卜德扎",305万,袁野,"2015,08,14",狂野飞车,"动作,爱情,冒险"
"罗京民,孙波,于非,马燕",70万,董春泽,"2015,03,05",全能囧爸,喜剧
"严晓频,阿依古丽",11万,苏磊,"2015,09,18",梦开始的地方,剧情
"莱昂纳多·迪卡普里奥,罗伯特·德尼罗,布拉德·皮特,马丁·斯科塞斯",,马丁·斯科塞斯,"2015,10,28",选角风云,短片
,,,"2015,04,16",小骑士闯通关之美梦成真,纪录片
,,"麦家琪,孙祖君","2015,02,06",逃学英雄,喜剧
"范楚绒,符冲,王燕华",449万,"张明,翁朝晖","2015,06,27",小猪班纳大电影之梦想大“帽”险,"动画,冒险"
金不换,,"于长江,于乐","2015,08,12",七品知县进道观,戏曲
"汪奇,廖蔚蔚,宋梓侨,郭金杰",18万,李克龙,"2015,03,18",红包,喜剧
,,,2015,西游外传之八戒娶亲,"剧情,爱情,古装"
,,,"2015,10",这个杀手不太灵,"剧情,喜剧,悬疑,惊悚"
刘北辰,,沈乐平,"2015,02,13",秦时明月特别篇之帝子降兮,"剧情,动画,历史,冒险,武侠"
"谢霆锋,钟欣潼,乔振宇,伊能静",31万,陈咏歌,"2015,08,07",情剑,"武侠,古装"
"葛天,张铎,刘一莹,隋咏良",2563万,王孟圆,"2015,03,13",封门诡影,"惊悚,恐怖,悬疑"
"任天野,徐洪浩,安雅萍,王妍之",,刘猛,"2015,04,27",特警力量,"剧情,警匪,悬疑"
"刘心悠,郑中基,森美,陈山聪",92万,许树宁,"2015,01,23",奇缘灰姑娘,"剧情,爱情"
,,"张渟婷,周翔","2015,02,12",美女敢死队,喜剧
"吴镇宇,余男,金范,古力娜扎",910万,牛朝阳,"2015,04,30",爱我就陪我看电影,"喜剧,爱情"
"林家栋,秦岚,高圣远,任达华",1189万,黄岳泰,"2015,09,17",别有动机,"悬疑,动作,犯罪"
"杨千嬅,古天乐,何涴潆,傅舜盈",2211万,关信辉,"2015,03,20",可爱的你,剧情
,,,"2015,05,20",遇见你,
"余男,陶泽如,林浩",28万,"杨亚洲,杨博","2015,05,22",哺乳期的女人,剧情
,,吴林蔓,"2015,07,01",其实她挺好,"剧情,短片,家庭"
"吴镇宇,姚星彤,马天宇,李菁",3014万,林爱华,"2015,05,21",土豪520,"喜剧,爱情"
,49万,陈真,"2015,12,18",根据地,纪录片
,,,"2015,09",胴颜,"剧情,爱情"
"龙月,宋禹,张振华,王千航",31万,张新武,"2015,09,05",湖杀令,"剧情,战争"
"周润发,张艾嘉,汤唯,陈奕迅",4751万,杜琪峰,"2015,09,02",华丽上班族,"剧情,爱情,歌舞"
"蓝燕,王李丹妮,董玉峰,邓紫衣",246万,刘天荣,"2015,11,05",雨夜惊魂,"恐怖,惊悚,悬疑"
"詹姆斯·卡梅隆,弗兰克·洛蒂托,拉克兰·伍兹",236万,"安德鲁·韦特,约翰·布鲁诺","2015,02,12",深海挑战,"纪录片,冒险"
,,"陈之辉,姚雨鑫,释小虎","2015,08,03",盗墓风云,剧情
"王菀之,周柏豪,杨梓邑",201万,"黄柏基,叶念琛","2015,12,15",没女神探,"喜剧,爱情"
,,,"2015,08,01",闺蜜爱人,
"郭子圣,谢继武,刘冠成,张哲浩",,海涛,"2015,01,13",侠僧探案传奇之王陵之谜,"悬疑,动作"
,,,"2015,07,15",AT!六周年集体动画,"动画,短片"
,,,"2015,09,05",凤求凰,"爱情,短片,历史,古装"
"李泰,孙菲菲,商蓉",340万,"项海明,吉桥","2015,11,27",诡影迷情,"恐怖,惊悚,悬疑"
,,贾凯,"2015,09,23",混社会之身不由己,"剧情,传记"
,,"李梓宸,林纪","2015,12,08",南京东1937,"剧情,历史,战争"
"范逸臣,孟鹏,付曼,邓宁",46万,陈晓曦,"2015,12,11",电商时代,"剧情,喜剧"
,,,"2015,11,10",元,
,,Robin F. Baker,"2015,06,01",New York Vertigo,爱情
"叶思浵,游乐儿,夏天",,孟柯,"2015,12,10",罪恶灵魂,"剧情,悬疑,惊悚,短片"
"冯宝宝,曾江,王澜霏,蔡瀚亿",14万,高志森,"2015,05,29",妈咪侠,"喜剧,家庭"
,,,"2015,02,15",幻影杀戮,
苏子缙,,苏子缙,"2015,06,28",暴走看啥片儿 第三季,脱口秀
,,白培将,"2015,05,10",束爱,"爱情,短片"
"劳伦斯·勒波芙,帕特里斯·罗比塔耶,Denis Bouchard,Josée Deschênes",,Alexis Durand-Brault,"2015,04,18",疾速王后,"剧情,运动,传记"
"Viktor Zhukov,伊丽娜·尤列维奇,谢尔盖·普里谢尔科夫",,"根纳季·卡扎斯基,根纳季·卡赞斯基","2015,08,30",伊若拉营,战争
,,朱林森,"2015,12,10",绝色少女变身记,"喜剧,爱情"
,,"熊玉婷,夏欣","2015,12,17",爱一次不够,"剧情,喜剧,爱情"
"刘烨,刘诺一,胡军,胡皓康",,李锐,"2015,07,10",听爸爸的话,脱口秀
"潘小雅,杨开心,黄乙琳,辰轩锐",,杨易之,"2015,07,03",道士降魔,惊悚
,,杜鑫茂,"2015,09,28",京城的维吾尔人,纪录片
,,周阳坤,"2015,06",湮没,"剧情,短片,家庭"
"杨宗纬,张杰,周笔畅,曹格",,洪涛,"2015,04,03",我是歌手：2015巅峰会,"音乐,真人秀"
,,,"2015,12",我的妈妈是医生,剧情
"王伯昭,王璐瑶,刘兴盛,陈俊亨",598万,贾小铁,"2015,08,20",水墨大别山,"剧情,传记,历史"
,,王卿伟,"2015,12,18",六七八九之乡村杀马特,喜剧
"王蓉蓉,杜镇杰,谭孝曾",9万,"王好为,李晨声","2015,04,23",状元媒,戏曲
"黄恺杰,张智扬,陈伟恩,梁祖仪",,梁智强,"2015,11,13",新兵正传3：蛙人传,"喜剧,剧情"
,,,"2015,04,30",摄影师,纪录片
,,,"2015,09,23",怨宅惊魂,"惊悚,恐怖,悬疑"
,,徐晓陆,2015,左声道,"剧情,喜剧,短片,爱情"
,,薛勇,"2015,06",莫斯科郊外的晚上,"剧情,短片,家庭"
,,米粒,"2015,12,26",再见，表情,"动画,短片"
,,孙正霖,"2015,11,11",人偶怪谈,
"傅筱,林思海",,吕磊,"2015,10",特工学妹,爱情
,,,"2015,04,24",上帝的爱,"剧情,爱情"
,,何仲海,"2015,10,08",僵尸新郎,喜剧
,,,"2015,12,09",女神巧遇女汉子,"喜剧,普通话,荒诞,网络大电影"
"于朦胧,谢彬彬,马颖杰,顾靖",12万,戎川,"2015,11,24",一刻十年,"剧情,爱情"
,,,"2015,03,21",有生之年,"短片,爱情"
"范家其,安宇",,洪洋,"2015,12,20",儿时发出的信,剧情
"耿乐,齐志,王一鸣,刘家良",,韦大军,"2015,04,05",猜拳,"战争,悬疑"
"崔华松,姜帝丞,姜帝同,慕健森",,施涛,"2015,01,20",开包子铺的爸爸,
,,洛森,"2015,03,11",西游之妖怪别跑,喜剧
,,刘忠波,"2015,04,01",弯腰刺青的男人,"纪录片,短片,黑色电影"
,,吴晴,"2015,12,17",幻灵使徒,"悬疑,惊悚"
"孙坚,范逸臣,毛晓彤,杨菲洋",56万,鸿水,"2015,08,28",我是奋青,"喜剧,爱情"
,,,"2015,10,13",闭嘴说话,"科幻,悬疑,短片"
"张雅萌,陈友旺,周波,鲍大志",,黎涛,"2015,03,12",缉毒生死线,"剧情,犯罪"
"古天乐,张翰,曾志伟",3708万,"黄百鸣,邱礼涛","2015,02,06",神探驾到,"喜剧,爱情,悬疑"
"刘青云,林家栋,李小璐,江一燕",7698万,罗志良,"2015,11,27",消失的凶手,"动作,悬疑,犯罪"
"索朗多吉,普布顿珠,次仁多布杰",1156万,"萧寒,梁君健","2015,10,16",喜马拉雅天梯,纪录片
"谭松韵,罗云熙,吴娜",156万,吴娜,"2015,12,11",最美的时候遇见你,"喜剧,爱情"
"何超仪,郑伊健,郑中基",79万,"郭子健,黄智亨","2015,12,11",全力扣杀,"喜剧,动作"
,,曾晨,"2015,10,30",绑架郭德纲,喜剧
"石班瑜,徐娇,林簌,郝鹏",833万,简耀宗,"2015,09,26",长江7号：超萌特攻队,"动画,喜剧,家庭"
"权相佑,张雨绮,霍建华,施予斐",1036万,张林子,"2015,09,02",情敌蜜月,"喜剧,爱情"
"包贝尔,唐艺昕,郑恺,陈妍希",1307万,戴睿,"2015,11,13",年少轻狂,"喜剧,爱情"
,,"Wang Dong,Mei Xi,Fu Xiao,Feng Zhili","2015,08,05",The Art of Tea and Music,"记录片,短片"
,,肖君逸,"2015,01,06",奔跑吧 2015,"动画,短片"
汪晴,,齐超,"2015,09",整容液事件1,"悬疑,惊悚,恐怖"
,,,"2015,07,06",带着猴子走江湖,纪录片
"科林·费斯,塞缪尔·杰克逊,塔伦·埃格顿,迈克尔·凯恩",4.83亿,马修·沃恩,"2015,03,27",王牌特工：特工学院,"喜剧,动作,冒险"
,,Peng Fu,"2015,11,08",Hermits,"记录片,传记,历史"
"林继堂,白薇秀,戚玉武",12万,"云晖翔,洪温汉","2015,11,15",1965,剧情
"彭波,姜寒,叶山豪,张已桂",,袁再显,"2015,09,15",澳囧,"恐怖,歌舞,家庭,戏曲"
,,Joonbum Park,"2015,04,16",导演剪辑,剧情
"袁子,孟魅,彦艳",,"谈宜之,朱苏","2015,01",无贱道,剧情
"罗家英,涓子,郭金杰,赵雅淇",20万,陶盟喜,"2015,07,31",男人制造,喜剧
"Anthony Duh,张懿暄,李宁,林好",,杨天东,"2015,12,08",禁忌关系,"剧情,悬疑,惊悚"
"董勇,马浴柯,何强,郭晓明",10万,徐耿,"2015,10,30",钢铁，是这样炼成的,剧情
,,,"2015,09,18",抗战中的中国文艺,纪录片
"舒淇,任贤齐,王彩桦",1306万,"任贤齐,罗安得","2015,09,04",落跑吧爱情,"爱情,剧情"
"许家乐,安吉莉·芭雅妮,杨雁雁,陈天文",6万美元,陈哲艺,"2015,11,14",爸妈不在家,"剧情,家庭"
"郑中基,胡耀辉,雨侨,王传君",635万,胡耀辉,"2015,10,23",猛龙特囧,"喜剧,动作"
"白凯南,刘宸希,任铭松,孟鹏",332万,陈晓曦,"2015,08,07",我爸比我小四岁,"剧情,喜剧,家庭"
"林晓凡,王晔,赵圆圆,姚一奇",870万,王鸣,"2015,06,19",惊魂电影院,"恐怖,惊悚"
"Josh Dolgin,Daniel Kahn,Psoy Korolenko,Shura Lipovsky",,Tamas Wormser,"2015,04,30",流浪的缪斯,纪录片
,,,"2015,09,28",无人之境,爱情
"杜海涛,谷尚蔚,吴昕,吴孟达",,洪金宝,2015,我不是李小龙,"动作,爱情"
"王云飞,宝木中阳,何冠男,刘校妤",6428万,王云飞,"2015,08,06",桂宝之爆笑闯宇宙,"喜剧,动画,科幻"
,,,"2015,12,31",出马仙之驱邪特工队,
"Ben McLean,Hannah Elaine Perry,Donald Libby,Gary Hauger",,Tiffany McLean,"2015,10,06",How to Kill a Zombie,"喜剧,恐怖"
"叶芳,丁妍,孙科,王琪",1582万,郑成峰,"2015,05,23",阿里巴巴大盗奇兵,"喜剧,动画,冒险"
欧阳亿丰,,王立康,"2015,12,08",消失的爱情,"剧情,动作,爱情,悬疑,惊悚"
"解惠清,刘之冰,茹萍",10万,"方义华,董振业","2015,09,11",东莞女孩,剧情
"黄磊,黄忆慈,陆毅",2.21亿,"谢涤葵,张训玮","2015,02,19",爸爸去哪儿2,"喜剧,家庭"
张之琨,,张之琨,"2015,04,27",与另一条狗,"剧情,悬疑,短片"
,,,"2015,08,23",第四届香港武侠影展,武侠
"李思娴,郭亚维,宋磊,申克",1736万,邱浩强,"2015,07,31",美人鱼之海盗来袭,"喜剧,动画,冒险"
"温兆伦,连晋,张潮,康俊龙",31万,张力,"2015,07,24",守梦者,剧情
"韩宝凛,高曙光,郭鹏,刘名洋",22万,徐程,"2015,11,20",遭遇海明威,"爱情,剧情"
"喻恩泰,倪虹洁,王景春,赵文琪",552万,周伟,"2015,12,11",擦枪走火,"喜剧,爱情"
"张安琪,张琦,李正翔",848万,"钟智行,赵路","2015,07,23",奥拉星：进击圣殿,"动画,冒险,奇幻"
"吕晶,张哲浩,贺宽,彭禺厶",,杨哲,"2015,11,27",丧尸大战僵尸,"喜剧,动作,惊悚"
"奚美娟,范雨林,田牧宸,周浩东",10万,肖立波,"2015,11,30",火云端,剧情
"王佳佳,张译,王志文,刘仪伟",169万,何平,"2015,10,27",回到被爱的每一天,"剧情,爱情"
"游乐儿,杨曼玉,陶醉,叶思浵",1047万,关尔,"2015,10,16",笔仙魔咒,"恐怖,惊悚"
"徐佳,张定涵,赵春羊,王千航",,齐星,"2015,04,21",铁甲舰上的男人们,"历史,战争,剧情"
"陶典,关晓彤,林颖",7698万,"乌格斯·马特尔,曹东飈","2015,08,13",洛克王国4：出发！巨人谷,动画
"游游,张燃,朱咪咪,黄一飞",20万,倾海,"2015,07,17",爱情魔发师,"喜剧,爱情"
"茱莉亚·斯通,肯尼斯·威尔什,克雷格·阿诺德,Leah Pinsent",,林赛·麦凯,"2015,04,18",潮湿青春,剧情
,,党浩予,"2015,09,13",橙,"剧情,悬疑,短片"
"曾志伟,王祖蓝,陈嘉桦",1523万,"晴朗,Lang Qin","2015,03,01",吉星高照2015,喜剧
"沙鲁克·汗,迪皮卡·帕度柯妮,阿布舍克·巴强,阿努潘·凯尔",225万,法拉·可汗,"2015,02,12",新年行动,"喜剧,动作,爱情,犯罪"
,,杨晶晶,"2015,08",我的微商女友,"犯罪,奇幻"
"白珞力,陈美国",,付春剑,"2015,05,21",那些年，我们错过的女孩,
"来喜,王雅捷,连凯",407万,"郑来志,来喜","2015,09,03",枕边诡影,"惊悚,爱情"
,,章宇,"2015,08,10",白日杀机,恐怖
"詹姆斯·弗兰科,凯特·哈德森,奥玛·希,汤姆·威尔金森",472万,亨里克·鲁本·甘茨,"2015,07,03",罪恶赎金,"动作,惊悚,犯罪"
"乔诗语,宣晓鸣,陈浩,张瑶函",257万,葛水英,"2015,10,30",兔子镇的火狐狸,"动画,冒险,奇幻"
,,"董浩,刘纯燕,鞠萍","2015,02,18",大头儿子和小头爸爸之草原奇遇,"动画,家庭"
"黑妹,王晓曦,郑雪,储小鹏",,齐为民,"2015,09",守信少年,剧情
"夏雨,关晓彤,邱泽,刘孜",785万,宁瀛,"2015,10,23",浪漫天降,"喜剧,爱情"
"金俊浩,周咏轩,罗湘晋,廖学秋",6万,宋奇,"2015,09,08",纯真年代,"剧情,爱情"
王修泽,,张涛,"2015,12,23",道士出山3：外星古墓（下）,"悬疑,惊悚,恐怖"
,,龙梦柔,2015,白发魔女大战东方不败,武侠
"西恩·潘,伊德瑞斯·艾尔巴,哈维尔·巴登,雷·温斯顿",1066万美元,皮埃尔·莫瑞尔,"2015,09,18",使命召唤,"剧情,动作,犯罪"
,,合民原,"2015,11,25",床上观戏,"爱情,纪录片,短片,情色"
"李晔,王晓彤,洪海天,王燕华",2382万,刘炜,"2015,06,27",三只小猪与神灯,"动画,喜剧,冒险"
"李易峰,陈学冬,陈伟霆,陆毅",,何炅,"2015,12,31",2015-2016湖南卫视跨年演唱会,"音乐,歌舞"
孙一明,,王海,"2015,05,08",弘一法师,剧情
"曹舒慈,伊戈尔·卡列斯科夫,杜源",1211万,"尼基塔·米哈尔科夫,董亚春","2015,08,21",战火中的芭蕾,"剧情,战争"
"郑伊健,刘洋,黄晋琨,强巴才丹",,韩可一,"2015,11,23",南哥故事,短片
,,"李豪凌,王昕,陈烨,陈烨","2015,12,25",我叫白小飞：创作背后的秘密,纪录片
"于立,吴天昊,榕榕,张源",551万,哈磊,"2015,05,29",金箍棒传奇2：沙僧的逆袭,"喜剧,动画,冒险"
"林志玲,刘烨,江疏影,理查德·德克勒克",1889万,李晓雨,"2015,03,06",北京纽约,"剧情,爱情"
"Axel Ducret,Hélène Dupont,Julien Vieuloup,Alix Vega",,杰尔·斯托,"2015,04,22",自我主义者,剧情
"胡宇威,郭采洁,李淳,杨祐宁",278万,王童,"2015,06,26",对风说爱你,"剧情,爱情"
,,,"2015,11,10",妈妈的味道,"纪录片,短片,家庭"
"杜雨辰,任鹏,王千航",227万,"余丹戈,曹安俊","2015,07,10",亲，别怕,"爱情,惊悚"
"郭凯敏,李琦,王晔",,梁嘉诚,"2015,10,01",我为猪狂,剧情
,,,"2015,11,10",外星人来了之前戏,
,,"鞠婧祎,赵嘉敏,李艺彤,黄婷婷,许佳琪","2015,07,25",“梦想高飞”SNH48第二届偶像年度人气总选举,"纪录片,歌舞,真人秀"
"李菁菁,曹帅,徐池承,徐冰",16万,李东,"2015,12,08",正果,"剧情,爱情"
,,薛渊,"2015,10,01",清官杨涟,历史
,,孙杨,"2015,07,14",泳者孙杨,纪录片
,,"李家慧,张星","2015,10,28",道人山异闻之恶灵再现,"剧情,悬疑,惊悚,恐怖"
,,卢冰炫,"2015,11,07",“指“应有你,短片
"王艳,王泓钦,马景涛",,"潘礼平,杜林","2015,01,31",宝贝，对不起,"家庭,真人秀"
"买红妹,刘桦,雷牧,殷叶子",81万,韩兆,"2015,09,11",斗地主,喜剧
"徐冬梅,杨旸,谢源,张旭",286万,刘崇崇,"2015,12,18",诡娃娃,"惊悚,恐怖"
陈茂林,,段润,"2015,12,22",开心鬼救鬼,"悬疑,惊悚,恐怖"
,,王萌,2015,我的爸爸曾志伟,"剧情,喜剧,短片,家庭"
"乔任梁,张馨予,任达华,玛丽亚·格拉齐亚·库奇诺塔",283万,姜国民,"2015,10,16",魔卡行动,"动作,喜剧,爱情"
"宋颂,吕一杰,徐海为",,"邓衍成,潘培成","2015,12,25",李元霸与宇文成都,"剧情,动作"
,,郑恕峰,"2015,01,05",爱·回家,家庭
"许晴,车晓,华少,陈武康",84万,丁乃筝,"2015,06,26",恋爱排班表,"喜剧,爱情"
"关晓彤,白敬亭,李北岳,黄恺杰",,韩承桓,"2015,03,12",魔法触恋,"喜剧,爱情,短片,奇幻"
"董维嘉,王传君,陈亦飞,李佑晨",521万,邓科,"2015,09,11",星语心愿之再爱,"爱情,奇幻"
,,,"2015,04,07",原来爱情,"剧情,爱情,短片,家庭"
,,"孙逢苑,陈佑宁,赫雷","2015,12,29",泡妞大宗师之老泡儿,"剧情,喜剧"
,,"刘頔,沈驰","2015,11,27",捉妖济3人鬼殊途,"喜剧,悬疑,惊悚,恐怖"
"李承炫,张蓝心,刘桦",119万,"王伟,王韦程","2015,01,23",黄金福将,"剧情,喜剧,爱情"
康晟闻,,杜泓达,"2015,05,12",活死人事件,悬疑
"谢昀杉,小连杀,黎筱蒙,宝木中阳",159万,帕斯卡·莫莱利,"2015,08,21",王子与108煞,"喜剧,动画,冒险"
,,,"2015,10,22",炫熠青春,
石阿奇,,石阿奇,2015,功夫奇葩闯北京,"喜剧,普通话,荒诞,网络大电影"
"许绍洋,张琳,谢雨芩,石铭熙",22万,崔燕,"2015,07,03",简单爱,爱情
"陈伟霆,赵柯,李菲儿,李依馨",186万,陈丽英,"2015,06,05",搏击迷城,动作
"阴奕彤,黄子腾,王文,潘阳",26万,柳珂,"2015,10,10",家有虎妻,"喜剧,爱情"
"王光辉,任晗,吴旗,刘铁涌",,莫伸,"2015,04,23",古路坝灯火,"剧情,历史"
"张宇,王怡苏",,万鹏,"2015,11,06",杀人游戏,惊悚
"周德华,董立范,张宇菲,吕洋",18万,郭明尔,"2015,01,27",奔驰的大葱,喜剧
"李彬,高伟中",,张跃龄,"2015,08",河对岸是山,剧情
"金士杰,陈强华,刘思博",120万美元,何一铮,"2015,09,01",老兵,剧情
,,"鞠婧祎,刘筱筱,唐安琪,陈怡馨,陈雨琪","2015,12,26",SNH48第二届年度金曲大赏,"音乐,歌舞"
,,,"2015,06,05",盲人不按摩,纪录片
"高云翔,熊乃瑾,马少骅",406万,"刘观伟,辛成江","2015,09,18",人皮拼图,"恐怖,惊悚,悬疑"
,,"刘頔,沈驰,黄雨权","2015,08,07",捉妖济2前世今生,奇幻
,,"杨魏玲花,曾毅,李钟硕,吴奇隆,刘诗诗","2015,02,12",2015湖南卫视春节联欢晚会,剧情
,,,"2015,12,13",广丰城管囧事,"剧情,爱情,短片"
,,,2015,我哥叫叶良辰,"剧情,喜剧"
"夏炎,周奕彤,强巴才丹,尤紫涵",73万,黄微,"2015,01,23",我要你开花,喜剧
,,梁敬谦,"2015,01,10",新西兰打工旅行2013-2014,纪录片
"周琳娜,赵祖楠,宋纪成,王晞",,宋遥平,"2015,12,18",奇袭胡家台,战争
"艾晓琪,婉儿,刘玥彤,彭禺厶",,张涛,"2015,07,17",阴阳先生,"喜剧,惊悚"
"任贤齐,贾静雯,程予希,石知田",395万,周格泰,"2015,10,30",十七岁,"剧情,爱情"
"鲁诺,潘阳,高丽雯,陈月末",2055万,朱青阳,"2015,01,16",谍·莲花,"剧情,悬疑,战争"
"李扬,鞠萍,王雪纯,高明洁",476万,刘宇军,"2015,11,20",藏羚王,"动画,冒险,喜剧"
"刘萌萌,康恩赫,李宁,张炜迅",37万,李长欣,"2015,01,30",时光大战,"动作,科幻"
曲昱曈,,黑子,"2015,12,30",奇葩特工之国产008,"剧情,喜剧,动作"
"杜海涛,赵铁人,穆梦娇,刘刚",8万,苗述,"2015,05,30",天边的孩子,"剧情,家庭"
"张翰,张俪,李心艾,张皓然",2093万,徐正超,"2015,07,03",张震讲故事之鬼迷心窍,"悬疑,惊悚"
"黄磊,杨子姗,何云伟",2935万,"马元,董大可","2015,02,21",兔侠之青黎传说,"动画,家庭,动作"
"康晋荣,吴孟达,李国煌,王彩桦",128万,康晋荣,"2015,04,17",十万伙急,"喜剧,悬疑"
,,"章羽佳,张筱玥,金宇炫,金道雅","2015,08,07",校花时代,爱情
"李治廷,文咏珊,朱珠",747万,"叶伟民,田蒙","2015,01,23",怪谈,惊悚
"郑恺,赵霁,江疏影,龚超",,王铮,"2015,11,11",奔跑吧有情人,"剧情,喜剧,爱情"
"张新成,金子",,"金文俊,林菁菁","2015,12,01",活到最后,剧情
"阿诺德·施瓦辛格,萨姆·沃辛顿,米瑞·伊诺丝,马克斯·马蒂尼",2449万,大卫·阿耶,"2015,04,24",破坏者,"动作,悬疑,冒险"
"曾黄凯,方君",,马艺修,"2015,03,27",三亚婚纱照,"华语,爱情,普通话,网络大电影"
,,,"2015,11,02",致我们终将逝去的爱情,
"尤莉亚·佩列西莉德,叶甫盖尼·齐加诺夫,尼基塔·捷茲恩,Joan Blackham",,谢尔盖·马克利斯基,"2015,04",女狙击手,"传记,爱情,战争"
"黄渤,黄磊,孙红雷",,"任静,严敏","2015,10,05",极限挑战 番外篇 终极之战,真人秀
"马少骅,于荣光,朱晓渔,萨日娜",,于荣光,"2015,11,18",独龙之子高德荣,"剧情,传记"
"陈翔,英达,戴立忍,周海媚",168万,查慕春,"2015,01,29",热血男人帮,喜剧
"李贤宰,任言恺,李菲儿,郑媛元",826万,徐正超,"2015,09,02",男神时代,"喜剧,爱情"
,,,"2015,09,23",我的美女总监,
,,,"2015,11,25",枕边的陌生女郎,"剧情,喜剧,爱情"
,,陈逸恒,"2015,06,26",塞外长风,剧情
柏安,,杨帆,"2015,02,18",世界上的另一个我,纪录片
"叶祖新,念贤儿,白凯南,巴多",38万,刘彬杰,"2015,09,03",穷途,喜剧
